ReturnKey;ReturnDate;OrderDate;SalesOrderNumber;CustomerKey;ProductKey;ReturnQuantity;UnitPrice;ReturnAmount
2192;11/07/2012;30/06/2012;SO48776;414;354;1;1242,852;1242,852
2193;19/08/2012;31/07/2012;SO49125;435;354;1;1242,852;1242,852
2194;09/10/2012;28/09/2012;SO49825;125;354;1;1242,852;1242,852
2195;14/11/2012;28/10/2012;SO50195;653;354;1;1242,852;1242,852
2196;21/05/2011;01/05/2011;SO44545;256;328;1;419,459;419,459
2197;17/01/2011;29/12/2010;SO43685;458;328;1;419,459;419,459
2198;18/06/2011;31/05/2011;SO44755;273;328;1;419,459;419,459
2199;13/04/2011;31/03/2011;SO44286;511;328;1;419,459;419,459
2200;05/02/2011;29/01/2011;SO43886;317;328;1;419,459;419,459
2201;20/05/2011;01/05/2011;SO44496;191;328;1;419,459;419,459
2202;14/02/2011;29/01/2011;SO43905;612;328;1;419,459;419,459
2203;09/06/2011;31/05/2011;SO44765;156;328;1;419,459;419,459
2204;08/03/2011;01/03/2011;SO44106;116;328;1;419,459;419,459
2205;17/04/2011;31/03/2011;SO44296;670;328;1;419,459;419,459
2206;11/07/2011;01/07/2011;SO45055;670;328;1;419,459;419,459
2207;14/07/2011;01/07/2011;SO45065;549;328;1;419,459;419,459
2208;17/09/2011;29/08/2011;SO45536;273;328;1;419,459;419,459
2209;11/09/2011;29/08/2011;SO45575;54;328;1;419,459;419,459
2210;07/10/2011;29/09/2011;SO45805;549;328;1;419,459;419,459
2211;19/11/2011;29/10/2011;SO46085;528;328;1;419,459;419,459
2212;18/12/2011;29/11/2011;SO46326;173;328;1;419,459;419,459
2213;06/01/2011;29/12/2010;SO43666;511;334;1;419,459;419,459
2214;08/02/2011;29/01/2011;SO43855;102;334;1;419,459;419,459
2215;05/02/2011;29/01/2011;SO43886;317;334;1;419,459;419,459
2216;20/03/2011;01/03/2011;SO44085;155;334;1;419,459;419,459
2217;11/05/2011;01/05/2011;SO44526;336;334;1;419,459;419,459
2218;13/04/2011;31/03/2011;SO44306;423;334;1;419,459;419,459
2219;22/08/2011;01/08/2011;SO45285;36;334;1;419,459;419,459
2220;13/08/2011;01/08/2011;SO45335;342;334;1;419,459;419,459
2221;15/09/2011;29/08/2011;SO45516;647;334;1;419,459;419,459
2222;19/11/2011;29/10/2011;SO46036;558;334;1;419,459;419,459
2223;19/11/2011;29/10/2011;SO46055;527;334;1;419,459;419,459
2224;06/11/2011;29/10/2011;SO46086;84;334;1;419,459;419,459
2225;09/11/2011;29/10/2011;SO46095;342;334;1;419,459;419,459
2226;17/12/2011;29/11/2011;SO46326;173;334;1;419,459;419,459
2227;19/05/2011;01/05/2011;SO44496;191;340;1;419,459;419,459
2228;08/05/2011;01/05/2011;SO44486;318;340;1;419,459;419,459
2229;17/04/2011;31/03/2011;SO44296;670;336;1;419,459;419,459
2230;12/05/2011;01/05/2011;SO44506;584;336;1;419,459;419,459
2231;22/05/2011;01/05/2011;SO44555;612;340;1;419,459;419,459
2232;14/05/2011;01/05/2011;SO44555;612;336;1;419,459;419,459
2233;13/07/2011;01/07/2011;SO45055;670;336;1;419,459;419,459
2234;14/07/2011;01/07/2011;SO45055;670;340;1;419,459;419,459
2235;20/08/2011;01/08/2011;SO45326;364;340;1;419,459;419,459
2236;12/09/2011;29/08/2011;SO45536;273;336;1;419,459;419,459
2237;12/11/2011;29/10/2011;SO46036;558;336;1;419,459;419,459
2238;17/11/2011;29/10/2011;SO46055;527;336;1;419,459;419,459
2239;06/11/2011;29/10/2011;SO46076;167;336;1;419,459;419,459
2240;17/12/2011;29/11/2011;SO46326;173;336;1;419,459;419,459
2241;07/12/2011;29/11/2011;SO46336;96;340;1;419,459;419,459
2242;12/05/2011;01/05/2011;SO44496;191;332;1;419,459;419,459
2243;15/02/2011;29/01/2011;SO43905;612;332;1;419,459;419,459
2244;21/04/2011;31/03/2011;SO44296;670;332;1;419,459;419,459
2245;21/05/2011;01/05/2011;SO44516;74;332;1;419,459;419,459
2246;08/04/2011;31/03/2011;SO44316;431;332;1;419,459;419,459
2247;17/07/2011;01/07/2011;SO45055;670;332;1;419,459;419,459
2248;15/07/2011;01/07/2011;SO45066;458;332;1;419,459;419,459
2249;09/08/2011;01/08/2011;SO45335;342;332;1;419,459;419,459
2250;15/09/2011;29/08/2011;SO45516;647;332;1;419,459;419,459
2251;15/09/2011;29/08/2011;SO45545;156;332;1;419,459;419,459
2252;07/10/2011;29/09/2011;SO45795;670;332;1;419,459;419,459
2253;08/11/2011;29/10/2011;SO46036;558;332;1;419,459;419,459
2254;13/11/2011;29/10/2011;SO46076;167;332;1;419,459;419,459
2255;07/02/2011;29/01/2011;SO43886;317;338;1;419,459;419,459
2256;17/03/2011;01/03/2011;SO44085;155;338;1;419,459;419,459
2257;13/05/2011;01/05/2011;SO44526;336;338;1;419,459;419,459
2258;15/05/2011;01/05/2011;SO44555;612;338;1;419,459;419,459
2259;08/07/2011;01/07/2011;SO45065;549;338;1;419,459;419,459
2260;21/08/2011;01/08/2011;SO45285;36;338;1;419,459;419,459
2261;09/08/2011;01/08/2011;SO45305;569;338;1;419,459;419,459
2262;10/08/2011;01/08/2011;SO45335;342;338;1;419,459;419,459
2263;20/12/2011;29/11/2011;SO46355;647;338;1;419,459;419,459
2264;20/05/2013;30/04/2013;SO57145;435;532;1;149,874;149,874
2265;19/09/2013;29/08/2013;SO65195;197;532;1;149,874;149,874
2266;09/09/2013;29/08/2013;SO65235;685;532;1;149,874;149,874
2267;09/09/2013;29/08/2013;SO65315;21;532;1;149,874;149,874
2268;14/11/2013;29/10/2013;SO69505;385;532;1;149,874;149,874
2269;17/12/2013;29/11/2013;SO71896;648;532;1;149,874;149,874
2270;18/02/2013;28/01/2013;SO51715;43;533;1;149,874;149,874
2271;14/02/2013;28/01/2013;SO51845;312;533;1;149,874;149,874
2272;05/02/2013;28/01/2013;SO51856;435;533;1;149,874;149,874
2273;08/02/2013;28/01/2013;SO51856;435;550;1;149,874;149,874
2274;16/03/2013;28/02/2013;SO53536;118;533;1;149,874;149,874
2275;14/03/2013;28/02/2013;SO53606;61;531;1;149,874;149,874
2276;21/03/2013;28/02/2013;SO53606;61;533;1;149,874;149,874
2277;15/05/2013;30/04/2013;SO57015;18;531;1;149,874;149,874
2278;15/05/2013;30/04/2013;SO57036;43;533;1;149,874;149,874
2279;08/05/2013;30/04/2013;SO57186;546;531;1;149,874;149,874
2280;09/06/2013;30/05/2013;SO58975;187;531;1;149,874;149,874
2281;16/09/2013;29/08/2013;SO65315;21;531;1;149,874;149,874
2282;18/11/2013;29/10/2013;SO69505;385;533;1;149,874;149,874
2283;10/12/2013;29/11/2013;SO71806;497;533;1;149,874;149,874
2284;11/12/2013;29/11/2013;SO71906;655;531;1;149,874;149,874
2285;17/02/2013;28/01/2013;SO51776;522;603;1;72,894;72,894
2286;07/05/2013;30/04/2013;SO57015;18;603;1;72,894;72,894
2287;19/05/2013;30/04/2013;SO57065;233;603;1;72,894;72,894
2288;12/06/2013;30/05/2013;SO59066;55;603;1;72,894;72,894
2289;12/08/2013;31/07/2013;SO63125;378;603;1;72,894;72,894
2290;06/09/2013;29/08/2013;SO65306;75;603;1;72,894;72,894
2291;18/01/2012;29/12/2011;SO46675;41;414;1;149,031;149,031
2292;19/02/2012;29/01/2012;SO46936;210;414;1;149,031;149,031
2293;12/02/2012;29/01/2012;SO46945;191;423;1;165,231;165,231
2294;06/02/2012;29/01/2012;SO46955;389;420;1;141,615;141,615
2295;13/02/2012;29/01/2012;SO46966;43;420;1;141,615;141,615
2296;16/02/2012;29/01/2012;SO46975;478;414;1;149,031;149,031
2297;05/02/2012;29/01/2012;SO47056;403;414;1;149,031;149,031
2298;07/02/2012;29/01/2012;SO47065;546;411;1;125,415;125,415
2299;15/03/2012;29/02/2012;SO47395;72;414;1;149,031;149,031
2300;10/03/2012;29/02/2012;SO47435;75;396;1;74,838;74,838
2301;08/03/2012;29/02/2012;SO47436;5;414;1;149,031;149,031
2302;12/03/2012;29/02/2012;SO47446;636;423;1;165,231;165,231
2303;17/03/2012;29/02/2012;SO47456;490;411;1;125,415;125,415
2304;12/04/2012;30/03/2012;SO47706;414;391;1;88,932;88,932
2305;06/04/2012;30/03/2012;SO47726;315;420;1;141,615;141,615
2306;20/05/2012;30/04/2012;SO47996;381;420;1;141,615;141,615
2307;21/05/2012;30/04/2012;SO47996;381;396;1;74,838;74,838
2308;16/05/2012;30/04/2012;SO47996;381;391;1;88,932;88,932
2309;06/06/2012;30/05/2012;SO48295;24;414;1;149,031;149,031
2310;18/06/2012;30/05/2012;SO48396;490;420;1;141,615;141,615
2311;11/08/2012;31/07/2012;SO49085;653;420;1;141,615;141,615
2312;09/08/2012;31/07/2012;SO49085;653;393;1;137,694;137,694
2313;13/08/2012;31/07/2012;SO49105;650;396;1;74,838;74,838
2314;12/08/2012;31/07/2012;SO49166;546;420;1;141,615;141,615
2315;09/09/2012;28/08/2012;SO49515;490;393;1;137,694;137,694
2316;18/09/2012;28/08/2012;SO49516;602;396;1;74,838;74,838
2317;11/10/2012;28/09/2012;SO49836;530;420;1;141,615;141,615
2318;05/10/2012;28/09/2012;SO49836;530;411;1;125,415;125,415
2319;13/10/2012;28/09/2012;SO49855;442;396;1;74,838;74,838
2320;15/11/2012;28/10/2012;SO50226;78;414;1;149,031;149,031
2321;12/11/2012;28/10/2012;SO50235;684;414;1;149,031;149,031
2322;04/11/2012;28/10/2012;SO50265;479;414;1;149,031;149,031
2323;17/11/2012;28/10/2012;SO50295;352;411;1;125,415;125,415
2324;10/11/2012;28/10/2012;SO50295;352;420;1;141,615;141,615
2325;12/11/2012;28/10/2012;SO50306;566;396;1;74,838;74,838
2326;17/12/2012;28/11/2012;SO50675;327;411;1;125,415;125,415
2327;17/12/2012;28/11/2012;SO50676;497;411;1;125,415;125,415
2328;17/12/2012;28/11/2012;SO50716;118;396;1;74,838;74,838
2329;17/12/2012;28/11/2012;SO50745;61;411;1;125,415;125,415
2330;17/12/2012;28/11/2012;SO50756;585;420;1;141,615;141,615
2331;09/01/2013;28/12/2012;SO51106;331;556;1;105,294;105,294
2332;13/02/2013;28/01/2013;SO51825;345;556;1;105,294;105,294
2333;10/05/2013;30/04/2013;SO57015;18;556;1;105,294;105,294
2334;17/05/2013;30/04/2013;SO57046;650;556;1;105,294;105,294
2335;17/05/2013;30/04/2013;SO57065;233;556;1;105,294;105,294
2336;18/06/2013;30/05/2013;SO58975;187;556;1;105,294;105,294
2337;16/06/2013;30/05/2013;SO59075;179;556;1;105,294;105,294
2338;13/10/2013;29/09/2013;SO67326;597;556;1;105,294;105,294
2339;07/12/2011;29/11/2011;SO46355;647;279;1;178,581;178,581
2340;18/02/2011;29/01/2011;SO43865;328;285;1;178,581;178,581
2341;10/02/2011;29/01/2011;SO43846;318;285;1;178,581;178,581
2342;18/02/2011;29/01/2011;SO43855;102;285;1;178,581;178,581
2343;13/03/2011;01/03/2011;SO44085;155;285;1;178,581;178,581
2344;16/02/2011;29/01/2011;SO43905;612;285;1;178,581;178,581
2345;15/04/2011;31/03/2011;SO44296;670;285;1;178,581;178,581
2346;14/04/2011;31/03/2011;SO44306;423;285;1;178,581;178,581
2347;18/05/2011;01/05/2011;SO44506;584;285;1;178,581;178,581
2348;07/09/2011;29/08/2011;SO45516;647;285;1;178,581;178,581
2349;15/09/2011;29/08/2011;SO45556;575;285;1;178,581;178,581
2350;07/11/2011;29/10/2011;SO46036;558;285;1;178,581;178,581
2351;13/11/2011;29/10/2011;SO46045;584;285;1;178,581;178,581
2352;18/12/2011;29/11/2011;SO46326;173;285;1;178,581;178,581
2353;08/12/2011;29/11/2011;SO46355;647;285;1;178,581;178,581
2354;07/02/2013;28/01/2013;SO51715;43;525;1;158,430;158,430
2355;15/02/2013;28/01/2013;SO51856;435;525;1;158,430;158,430
2356;09/02/2013;28/01/2013;SO51865;541;527;1;158,430;158,430
2357;20/03/2013;28/02/2013;SO53606;61;527;1;158,430;158,430
2358;17/04/2013;30/03/2013;SO55235;421;527;1;158,430;158,430
2359;09/05/2013;30/04/2013;SO57036;43;525;1;158,430;158,430
2360;11/05/2013;30/04/2013;SO57105;697;525;1;158,430;158,430
2361;17/05/2013;30/04/2013;SO57165;148;525;1;158,430;158,430
2362;10/06/2013;30/05/2013;SO58906;149;525;1;158,430;158,430
2363;17/06/2013;30/05/2013;SO58975;187;527;1;158,430;158,430
2364;14/08/2013;31/07/2013;SO63245;63;527;1;158,430;158,430
2365;07/11/2013;29/10/2013;SO69476;667;525;1;158,430;158,430
2366;16/12/2013;29/11/2013;SO71806;497;525;1;158,430;158,430
2367;14/12/2013;29/11/2013;SO71896;648;525;1;158,430;158,430
2368;09/02/2013;28/01/2013;SO51845;312;551;1;158,430;158,430
2369;16/04/2013;30/03/2013;SO55275;245;524;1;158,430;158,430
2370;21/05/2013;30/04/2013;SO57106;449;551;1;158,430;158,430
2371;11/05/2013;30/04/2013;SO57145;435;524;1;158,430;158,430
2372;11/08/2013;31/07/2013;SO63125;378;551;1;158,430;158,430
2373;20/08/2013;31/07/2013;SO63245;63;551;1;158,430;158,430
2374;08/08/2013;31/07/2013;SO63266;352;524;1;158,430;158,430
2375;14/09/2013;29/08/2013;SO65195;197;524;1;158,430;158,430
2376;19/09/2013;29/08/2013;SO65306;75;524;1;158,430;158,430
2377;10/11/2013;29/10/2013;SO69505;385;524;1;158,430;158,430
2378;18/11/2013;29/10/2013;SO69536;435;551;1;158,430;158,430
2379;16/12/2013;29/11/2013;SO71906;655;551;1;158,430;158,430
2380;13/12/2011;29/11/2011;SO46356;91;215;1;20,187;20,187
2381;05/02/2012;29/01/2012;SO46966;43;221;1;20,187;20,187
2382;18/05/2013;30/04/2013;SO57036;43;298;1;809,760;809,760
2383;07/08/2013;31/07/2013;SO63196;56;580;1;1020,594;1020,594
2384;10/09/2013;29/08/2013;SO65256;438;583;1;1020,594;1020,594
2385;15/06/2013;30/05/2013;SO58916;644;376;1;1466,010;1466,010
2386;16/06/2013;30/05/2013;SO59066;55;575;1;1430,442;1430,442
2387;13/02/2013;28/01/2013;SO51826;693;574;1;1430,442;1430,442
2388;09/06/2013;30/05/2013;SO58946;672;574;1;1430,442;1430,442
2389;11/06/2013;30/05/2013;SO58966;38;573;1;1430,442;1430,442
2390;12/02/2012;29/01/2012;SO46966;43;297;1;736,146;736,146
2391;08/06/2013;30/05/2013;SO58916;644;240;1;858,900;858,900
2392;06/12/2011;29/11/2011;SO46356;91;324;1;419,459;419,459
2393;19/12/2011;29/11/2011;SO46356;91;326;1;419,459;419,459
2394;18/02/2012;29/01/2012;SO46966;43;399;1;33,775;33,775
2395;07/06/2012;30/05/2012;SO48326;379;407;1;65,602;65,602
2396;09/06/2013;30/05/2013;SO59066;55;514;1;63,900;63,900
2397;17/02/2013;28/01/2013;SO51826;693;554;1;54,942;54,942
2398;08/06/2013;30/05/2013;SO59066;55;552;1;54,894;54,894
2399;13/12/2013;29/11/2013;SO71856;601;552;1;54,894;54,894
2400;14/06/2013;30/05/2013;SO58916;644;606;1;323,994;323,994
2401;10/06/2013;30/05/2013;SO59066;55;501;1;72,876;72,876
2402;07/05/2013;30/04/2013;SO57046;650;593;1;338,994;338,994
2403;15/02/2013;28/01/2013;SO51826;693;495;1;602,346;602,346
2404;19/06/2013;30/05/2013;SO59066;55;601;1;32,394;32,394
2405;07/02/2013;28/01/2013;SO51826;693;522;1;23,484;23,484
2406;18/02/2013;28/01/2013;SO51826;693;553;1;27,654;27,654
2407;08/05/2013;30/04/2013;SO57036;43;475;1;41,994;41,994
2408;16/08/2013;31/07/2013;SO63276;559;475;1;41,994;41,994
2409;18/12/2011;29/11/2011;SO46356;91;232;1;28,840;28,840
2410;06/12/2011;29/11/2011;SO46356;91;235;1;28,840;28,840
2411;06/12/2011;29/11/2011;SO46356;91;229;1;28,840;28,840
2412;21/05/2013;30/04/2013;SO57046;650;463;1;14,694;14,694
2413;16/06/2013;30/05/2013;SO58946;672;477;1;2,994;2,994
2414;09/02/2013;28/01/2013;SO51826;693;498;1;602,346;602,346
2415;11/06/2013;30/05/2013;SO58946;672;498;1;602,346;602,346
2416;13/06/2013;30/05/2013;SO58946;672;548;1;48,594;48,594
2417;19/05/2013;30/04/2013;SO57036;43;543;1;37,254;37,254
2418;19/06/2013;30/05/2013;SO58946;672;523;1;31,584;31,584
2419;19/06/2013;30/05/2013;SO59066;55;523;1;31,584;31,584
2420;13/05/2013;30/04/2013;SO57036;43;542;1;24,294;24,294
2421;12/12/2011;29/11/2011;SO46356;91;253;1;178,581;178,581
2422;07/06/2013;30/05/2013;SO58946;672;500;1;602,346;602,346
2423;12/06/2013;30/05/2013;SO58946;672;497;1;602,346;602,346
2424;20/06/2013;30/05/2013;SO59066;55;499;1;602,346;602,346
2425;14/06/2013;30/05/2013;SO58946;672;506;1;200,052;200,052
2426;08/02/2013;28/01/2013;SO51826;693;510;1;200,052;200,052
2427;13/02/2013;28/01/2013;SO51826;693;503;1;200,052;200,052
2428;15/02/2013;28/01/2013;SO51826;693;509;1;200,052;200,052
2429;09/12/2011;29/11/2011;SO46356;91;275;1;356,898;356,898
2430;16/06/2012;30/05/2012;SO48326;379;265;1;202,332;202,332
2431;15/12/2011;29/11/2011;SO46356;91;272;1;183,938;183,938
2432;11/06/2013;30/05/2013;SO59066;55;577;1;728,910;728,910
2433;20/10/2013;29/09/2013;SO67346;451;577;1;728,910;728,910
2434;11/06/2013;30/05/2013;SO59066;55;579;1;728,910;728,910
2435;15/02/2012;29/01/2012;SO46966;43;364;1;647,994;647,994
2436;09/07/2012;30/06/2012;SO48746;506;364;1;647,994;647,994
2437;10/02/2013;28/01/2013;SO51826;693;566;1;334,058;334,058
2438;20/05/2013;30/04/2013;SO57176;401;359;1;1376,994;1376,994
2439;15/05/2013;30/04/2013;SO57036;43;589;1;461,694;461,694
2440;13/12/2011;29/11/2011;SO46356;91;342;1;419,459;419,459
2441;08/12/2011;29/11/2011;SO46356;91;314;1;2146,962;2146,962
2442;17/05/2013;30/04/2013;SO57036;43;600;1;323,994;323,994
2443;07/05/2013;30/04/2013;SO57036;43;599;1;323,994;323,994
2444;14/06/2013;30/05/2013;SO58946;672;566;1;445,410;445,410
2445;13/06/2013;30/05/2013;SO58966;38;586;1;445,410;445,410
2446;19/06/2013;30/05/2013;SO58966;38;572;1;445,410;445,410
2447;06/06/2013;30/05/2013;SO59066;55;570;1;445,410;445,410
2448;10/06/2013;30/05/2013;SO59066;55;569;1;445,410;445,410
2449;16/06/2013;30/05/2013;SO59066;55;565;1;445,410;445,410
2450;16/06/2013;30/05/2013;SO59066;55;566;1;445,410;445,410
2451;14/06/2013;30/05/2013;SO59066;55;568;1;445,410;445,410
2452;18/09/2013;29/08/2013;SO65296;595;572;1;445,410;445,410
2453;19/10/2013;29/09/2013;SO67346;451;568;1;445,410;445,410
2454;10/12/2013;29/11/2013;SO71856;601;569;1;445,410;445,410
2455;11/02/2011;29/01/2011;SO43888;136;315;5;874,794;4373,970
2456;10/03/2011;01/03/2011;SO44129;54;328;5;419,459;2097,295
2457;10/05/2011;01/05/2011;SO44481;492;349;5;2024,994;10124,970
2458;10/05/2011;01/05/2011;SO44506;584;342;5;419,459;2097,295
2459;21/06/2011;31/05/2011;SO44771;91;313;5;2146,962;10734,810
2460;10/06/2011;31/05/2011;SO44782;143;326;5;419,459;2097,295
2461;17/06/2011;31/05/2011;SO44788;169;346;5;2039,994;10199,970
2462;21/06/2011;31/05/2011;SO44797;54;315;5;874,794;4373,970
2463;21/06/2011;31/05/2011;SO44797;54;272;5;183,938;919,691
2464;19/07/2011;01/07/2011;SO45047;514;275;5;356,898;1784,490
2465;14/07/2011;01/07/2011;SO45074;221;223;5;5,187;25,933
2466;17/08/2011;01/08/2011;SO45274;697;350;5;2024,994;10124,970
2467;18/08/2011;01/08/2011;SO45328;385;346;5;2039,994;10199,970
2468;18/09/2011;29/08/2011;SO45529;678;212;5;20,187;100,933
2469;13/09/2011;29/08/2011;SO45536;273;332;5;419,459;2097,295
2470;07/10/2011;29/09/2011;SO45803;486;328;5;419,459;2097,295
2471;09/11/2011;29/10/2011;SO46072;354;344;5;2039,994;10199,970
2472;07/12/2011;29/11/2011;SO46387;170;285;5;178,581;892,904
2473;13/01/2012;29/12/2011;SO46620;618;263;5;202,332;1011,660
2474;12/01/2012;29/12/2011;SO46624;437;358;5;1229,459;6147,295
2475;18/01/2012;29/12/2011;SO46625;475;462;5;14,129;70,645
2476;14/01/2012;29/12/2011;SO46629;670;339;5;469,794;2348,970
2477;16/01/2012;29/12/2011;SO46642;4;435;5;324,453;1622,264
2478;17/01/2012;29/12/2011;SO46651;183;354;5;1242,852;6214,259
2479;10/01/2012;29/12/2011;SO46655;414;297;5;736,146;3680,728
2480;11/02/2012;29/01/2012;SO46953;12;447;5;15,000;75,000
2481;07/02/2012;29/01/2012;SO46968;377;414;5;149,031;745,155
2482;17/02/2012;29/01/2012;SO46991;513;458;5;44,994;224,970
2483;15/02/2012;29/01/2012;SO47032;313;458;5;44,994;224,970
2484;13/02/2012;29/01/2012;SO47041;79;254;5;183,938;919,691
2485;18/03/2012;29/02/2012;SO47359;118;362;5;1229,459;6147,295
2486;16/03/2012;29/02/2012;SO47365;678;394;5;20,520;102,600
2487;07/03/2012;29/02/2012;SO47366;155;341;5;469,794;2348,970
2488;14/03/2012;29/02/2012;SO47400;133;308;5;744,273;3721,364
2489;09/03/2012;29/02/2012;SO47454;585;459;5;53,994;269,970
2490;21/03/2012;29/02/2012;SO47458;457;365;5;647,994;3239,970
2491;17/04/2012;30/03/2012;SO47676;437;364;5;647,994;3239,970
2492;16/04/2012;30/03/2012;SO47681;530;458;5;44,994;224,970
2493;19/04/2012;30/03/2012;SO47685;594;419;5;52,647;263,235
2494;08/04/2012;30/03/2012;SO47698;506;428;5;209,256;1046,280
2495;19/04/2012;30/03/2012;SO47712;166;417;5;324,453;1622,264
2496;10/05/2012;30/04/2012;SO47975;558;381;5;600,263;3001,313
2497;08/05/2012;30/04/2012;SO47994;258;321;5;469,794;2348,970
2498;19/05/2012;30/04/2012;SO47996;381;360;5;1229,459;6147,295
2499;14/05/2012;30/04/2012;SO48012;78;445;5;35,994;179,970
2500;14/05/2012;30/04/2012;SO48033;426;447;5;15,000;75,000
2501;14/05/2012;30/04/2012;SO48048;436;433;5;324,453;1622,264
2502;17/05/2012;30/04/2012;SO48069;309;410;5;36,447;182,235
2503;18/06/2012;30/05/2012;SO48311;239;435;5;324,453;1622,264
2504;13/06/2012;30/05/2012;SO48325;418;447;5;15,000;75,000
2505;06/06/2012;30/05/2012;SO48336;72;339;5;469,794;2348,970
2506;13/06/2012;30/05/2012;SO48356;187;470;5;22,794;113,970
2507;18/06/2012;30/05/2012;SO48373;61;221;5;20,187;100,933
2508;11/07/2012;30/06/2012;SO48751;618;233;5;28,840;144,202
2509;12/07/2012;30/06/2012;SO48758;475;456;5;44,994;224,970
2510;15/07/2012;30/06/2012;SO48764;227;433;5;324,453;1622,264
2511;07/08/2012;31/07/2012;SO49052;533;381;5;600,263;3001,313
2512;11/08/2012;31/07/2012;SO49058;78;369;5;1466,010;7330,050
2513;16/08/2012;31/07/2012;SO49069;66;230;5;28,840;144,202
2514;21/08/2012;31/07/2012;SO49091;206;458;5;44,994;224,970
2515;14/08/2012;31/07/2012;SO49100;12;221;5;20,187;100,933
2516;21/08/2012;31/07/2012;SO49138;352;233;5;28,840;144,202
2517;12/08/2012;31/07/2012;SO49160;403;371;5;1308,938;6544,688
2518;09/09/2012;28/08/2012;SO49485;155;325;5;469,794;2348,970
2519;16/09/2012;28/08/2012;SO49485;155;221;5;20,187;100,933
2520;08/09/2012;28/08/2012;SO49513;685;428;5;209,256;1046,280
2521;14/09/2012;28/08/2012;SO49541;608;397;5;24,295;121,473
2522;10/10/2012;28/09/2012;SO49821;4;414;5;149,031;745,155
2523;06/10/2012;28/09/2012;SO49837;670;341;5;469,794;2348,970
2524;06/10/2012;28/09/2012;SO49870;660;213;5;20,187;100,933
2525;06/10/2012;28/09/2012;SO49888;234;368;5;1466,010;7330,050
2526;07/11/2012;28/10/2012;SO50191;206;333;5;469,794;2348,970
2527;15/11/2012;28/10/2012;SO50204;533;224;5;5,187;25,933
2528;08/11/2012;28/10/2012;SO50245;66;462;5;14,129;70,645
2529;17/11/2012;28/10/2012;SO50280;233;367;5;647,994;3239,970
2530;05/11/2012;28/10/2012;SO50304;79;460;5;53,994;269,970
2531;16/12/2012;28/11/2012;SO50663;24;236;5;28,840;144,202
2532;08/12/2012;28/11/2012;SO50663;24;414;5;149,031;745,155
2533;16/12/2012;28/11/2012;SO50663;24;445;5;35,994;179,970
2534;07/12/2012;28/11/2012;SO50682;197;224;5;5,187;25,933
2535;12/12/2012;28/11/2012;SO50716;118;236;5;28,840;144,202
2536;19/12/2012;28/11/2012;SO50747;75;461;5;53,994;269,970
2537;09/01/2013;28/12/2012;SO51081;676;225;5;5,394;26,970
2538;06/01/2013;28/12/2012;SO51085;622;483;5;72,000;360,000
2539;11/01/2013;28/12/2012;SO51096;514;408;5;72,162;360,810
