FinanceKey;Date;OrganizationKey;DepartmentGroupKey;AccountKey;Scenario;Amount
25752;28/09/2012;11;6;51;Actual;72410,62
25753;28/09/2012;12;6;52;Actual;297,57
25754;28/09/2012;12;6;53;Actual;111,4
25755;28/09/2012;12;6;56;Actual;1768,88
25756;28/09/2012;12;6;60;Actual;3149,75
25757;28/09/2012;12;6;61;Actual;259,27
25758;28/09/2012;12;6;62;Actual;227,36
25759;28/09/2012;12;6;63;Actual;11,4
25760;28/09/2012;12;6;65;Actual;32,67
25761;28/09/2012;12;6;66;Actual;29,48
25762;28/09/2012;12;6;67;Actual;15,65
25763;28/09/2012;12;6;68;Actual;12,46
25764;28/09/2012;12;6;69;Actual;3,95
25765;28/09/2012;12;6;71;Actual;6,08
25766;28/09/2012;12;6;72;Actual;1,82
25767;28/09/2012;12;6;73;Actual;22,04
25768;28/09/2012;12;6;74;Actual;35,87
25769;28/09/2012;12;6;76;Actual;29,48
25770;28/09/2012;12;6;77;Actual;47,57
25771;28/09/2012;12;6;78;Actual;15,65
25772;28/09/2012;12;6;80;Actual;55,02
25773;28/09/2012;12;6;81;Actual;34,8
25774;28/09/2012;12;6;82;Actual;3,95
25775;28/09/2012;12;6;83;Actual;12,46
25776;28/09/2012;12;6;84;Actual;11,4
25777;28/09/2012;12;6;85;Actual;10,33
25778;28/09/2012;12;6;87;Actual;48,63
25779;28/09/2012;12;6;89;Actual;99,7
25780;28/09/2012;12;6;90;Actual;151,83
25781;28/09/2012;12;6;91;Actual;-120,52
25782;28/09/2012;12;6;92;Actual;202,89
25783;28/09/2012;12;6;51;Actual;3711,47
25784;28/09/2012;12;6;52;Budget;187,23
25785;28/09/2012;12;6;53;Budget;146,94
25786;28/09/2012;12;6;56;Budget;1939,43
25787;28/09/2012;12;6;60;Budget;2131,27
25788;28/09/2012;12;6;61;Budget;201,57
25789;28/09/2012;12;6;62;Budget;264,47
25790;28/09/2012;12;6;63;Budget;8,77
25791;28/09/2012;12;6;65;Budget;44,68
25792;28/09/2012;12;6;66;Budget;23,72
25793;28/09/2012;12;6;67;Budget;18,63
25794;28/09/2012;12;6;68;Budget;17,58
25795;28/09/2012;12;6;69;Budget;3,27
25796;28/09/2012;12;6;71;Budget;5,79
25797;28/09/2012;12;6;72;Budget;1,02
25798;28/09/2012;12;6;73;Budget;20,59
25799;28/09/2012;12;6;74;Budget;21,32
25800;28/09/2012;12;6;76;Budget;33,22
25801;28/09/2012;12;6;77;Budget;30,67
25802;28/09/2012;12;6;78;Budget;23,42
25803;28/09/2012;12;6;80;Budget;49,09
25804;28/09/2012;12;6;81;Budget;53,18
25805;28/09/2012;12;6;82;Budget;3,11
25806;28/09/2012;12;6;83;Budget;14,49
25807;28/09/2012;12;6;84;Budget;13,53
25808;28/09/2012;12;6;85;Budget;13,27
25809;28/09/2012;12;6;87;Budget;56,33
25810;28/09/2012;12;6;89;Budget;95,29
25811;28/09/2012;12;6;90;Budget;189,31
25812;28/09/2012;12;6;91;Budget;-146,83
25813;28/09/2012;12;6;92;Budget;279,35
25814;28/09/2012;12;6;51;Budget;4837,43
25815;28/09/2012;11;6;52;Budget;7751
25816;28/09/2012;11;6;53;Budget;4622,1
25817;28/09/2012;11;6;54;Budget;90,05
25818;28/09/2012;11;6;56;Budget;17455,48
25819;28/09/2012;11;6;60;Budget;17938,97
25820;28/09/2012;11;6;61;Budget;2602,01
25821;28/09/2012;11;6;62;Budget;927,35
25822;28/09/2012;11;6;63;Budget;2426,75
25823;28/09/2012;11;6;65;Budget;239,42
25824;28/09/2012;11;6;66;Budget;204,54
25825;28/09/2012;11;6;67;Budget;98,91
25826;28/09/2012;11;6;68;Budget;70,03
25827;28/09/2012;11;6;69;Budget;25,22
25828;28/09/2012;11;6;71;Budget;23,76
25829;28/09/2012;11;6;72;Budget;94,82
25830;28/09/2012;11;6;73;Budget;183,9
25831;28/09/2012;11;6;74;Budget;249,29
25832;28/09/2012;11;6;76;Budget;269,58
25833;28/09/2012;11;6;77;Budget;204,51
25834;28/09/2012;11;6;78;Budget;54,29
25835;28/09/2012;11;6;80;Budget;329,51
25836;28/09/2012;11;6;81;Budget;163,63
25837;28/09/2012;11;6;82;Budget;17,2
25838;28/09/2012;11;6;83;Budget;73,48
25839;28/09/2012;11;6;84;Budget;52,54
25840;28/09/2012;11;6;85;Budget;58,02
25841;28/09/2012;11;6;87;Budget;193,02
25842;28/09/2012;11;6;89;Budget;160,17
25843;28/09/2012;11;6;90;Budget;108,45
25844;28/09/2012;11;6;91;Budget;-195,27
25845;28/09/2012;11;6;92;Budget;311,64
25846;28/09/2012;11;6;94;Budget;3191,46
25847;28/09/2012;11;6;51;Budget;78175,39
25848;28/09/2012;6;6;52;Budget;3147,7
25849;28/09/2012;6;6;53;Budget;22912,17
25850;28/09/2012;6;6;54;Budget;789,99
25851;28/09/2012;6;6;56;Budget;76180,31
25852;28/09/2012;6;6;57;Budget;11284,08
25853;28/09/2012;6;6;60;Budget;19631,98
25854;28/09/2012;6;6;61;Budget;2100,98
25855;28/09/2012;6;6;62;Budget;1446,29
25856;28/09/2012;6;6;63;Budget;4548,55
25857;28/09/2012;6;6;65;Budget;122,24
25858;28/09/2012;6;6;66;Budget;201,08
25859;28/09/2012;6;6;67;Budget;75,81
25860;28/09/2012;6;6;68;Budget;79,16
25861;28/09/2012;6;6;69;Budget;16,43
25862;28/09/2012;6;6;71;Budget;34,39
25863;28/09/2012;6;6;72;Budget;225,48
25864;28/09/2012;6;6;73;Budget;89,89
25865;28/09/2012;6;6;74;Budget;199,8
25866;28/09/2012;6;6;76;Budget;789,84
25867;28/09/2012;6;6;77;Budget;403,51
25868;28/09/2012;6;6;78;Budget;98,61
25869;28/09/2012;6;6;80;Budget;475,16
25870;28/09/2012;6;6;81;Budget;371,29
25871;28/09/2012;6;6;82;Budget;33,79
25872;28/09/2012;6;6;83;Budget;136,95
25873;28/09/2012;6;6;84;Budget;123,01
25874;28/09/2012;6;6;85;Budget;64,04
25875;28/09/2012;6;6;87;Budget;372,38
25876;28/09/2012;6;6;89;Budget;134,17
25877;28/09/2012;6;6;90;Budget;295,81
25878;28/09/2012;6;6;91;Budget;-171,36
25879;28/09/2012;6;6;92;Budget;347,87
25880;28/09/2012;6;6;51;Budget;138938,18
25881;28/09/2012;4;6;52;Budget;3388,56
25882;28/09/2012;4;6;53;Budget;9527,77
25883;28/09/2012;4;6;54;Budget;3603,03
25884;28/09/2012;4;6;56;Budget;65818,53
25885;28/09/2012;4;6;57;Budget;29442,47
25886;28/09/2012;4;6;60;Budget;25610,65
25887;28/09/2012;4;6;61;Budget;6287,72
25888;28/09/2012;4;6;62;Budget;1816,35
25889;28/09/2012;4;6;63;Budget;10723,13
25890;28/09/2012;4;6;65;Budget;152,53
25891;28/09/2012;4;6;66;Budget;292,43
25892;28/09/2012;4;6;67;Budget;133,25
25893;28/09/2012;4;6;68;Budget;101,74
25894;28/09/2012;4;6;69;Budget;17,78
25895;28/09/2012;4;6;71;Budget;62,55
25896;28/09/2012;4;6;72;Budget;303,79
25897;28/09/2012;4;6;73;Budget;109,03
25898;28/09/2012;4;6;74;Budget;239,61
25899;28/09/2012;4;6;76;Budget;1472,03
25900;28/09/2012;4;6;77;Budget;734,29
25901;28/09/2012;4;6;78;Budget;125,64
25902;28/09/2012;4;6;80;Budget;474,18
25903;28/09/2012;4;6;81;Budget;298,18
25904;28/09/2012;4;6;82;Budget;26,34
25905;28/09/2012;4;6;83;Budget;82,53
25906;28/09/2012;4;6;84;Budget;74,42
25907;28/09/2012;4;6;85;Budget;133,17
25908;28/09/2012;4;6;87;Budget;717,71
25909;28/09/2012;4;6;89;Budget;218,01
25910;28/09/2012;4;6;90;Budget;328,56
25911;28/09/2012;4;6;91;Budget;-194,23
25912;28/09/2012;4;6;92;Budget;272,4
25913;28/09/2012;4;6;94;Budget;13495,67
25914;28/09/2012;4;6;51;Budget;159298,58
25915;28/09/2012;5;6;52;Budget;6626,11
25916;28/09/2012;5;6;53;Budget;32759,5
25917;28/09/2012;5;6;54;Budget;3110,23
25918;28/09/2012;5;6;56;Budget;72330,28
25919;28/09/2012;5;6;60;Budget;21339,52
25920;28/09/2012;5;6;61;Budget;5279,98
25921;28/09/2012;5;6;62;Budget;2436,06
25922;28/09/2012;5;6;63;Budget;12863,19
25923;28/09/2012;5;6;65;Budget;662,04
25924;28/09/2012;5;6;66;Budget;517,82
25925;28/09/2012;5;6;67;Budget;223,58
25926;28/09/2012;5;6;68;Budget;270,13
25927;28/09/2012;5;6;69;Budget;37,9
25928;28/09/2012;5;6;71;Budget;49,5
25929;28/09/2012;5;6;72;Budget;302,49
25930;28/09/2012;5;6;73;Budget;226,03
25931;28/09/2012;5;6;74;Budget;448,23
25932;28/09/2012;5;6;76;Budget;3288,54
25933;28/09/2012;5;6;77;Budget;780,99
25934;28/09/2012;5;6;78;Budget;234,09
25935;28/09/2012;5;6;80;Budget;591,09
25936;28/09/2012;5;6;81;Budget;456,44
25937;28/09/2012;5;6;82;Budget;55,89
25938;28/09/2012;5;6;83;Budget;97,73
25939;28/09/2012;5;6;84;Budget;105,81
25940;28/09/2012;5;6;85;Budget;56,54
25941;28/09/2012;5;6;87;Budget;621,13
25942;28/09/2012;5;6;89;Budget;170,72
25943;28/09/2012;5;6;90;Budget;155,3
25944;28/09/2012;5;6;91;Budget;-221,76
25945;28/09/2012;5;6;92;Budget;373,27
25946;28/09/2012;5;6;94;Budget;36371,15
25947;28/09/2012;5;6;51;Budget;242140,29
25948;28/09/2012;3;6;52;Budget;22609,64
25949;28/09/2012;3;6;53;Budget;12020,79
25950;28/09/2012;3;6;54;Budget;4689,96
25951;28/09/2012;3;6;56;Budget;59990,72
25952;28/09/2012;3;6;57;Budget;31657,46
25953;28/09/2012;3;6;60;Budget;78139,62
25954;28/09/2012;3;6;61;Budget;8355,24
25955;28/09/2012;3;6;62;Budget;4804,92
25956;28/09/2012;3;6;63;Budget;17421,81
25957;28/09/2012;3;6;65;Budget;926,15
25958;28/09/2012;3;6;66;Budget;513,28
25959;28/09/2012;3;6;67;Budget;255,77
25960;28/09/2012;3;6;68;Budget;141,22
25961;28/09/2012;3;6;69;Budget;51,99
25962;28/09/2012;3;6;71;Budget;126,78
25963;28/09/2012;3;6;72;Budget;721,39
25964;28/09/2012;3;6;73;Budget;610,14
25965;28/09/2012;3;6;74;Budget;463,9
25966;28/09/2012;3;6;76;Budget;5652,09
25967;28/09/2012;3;6;77;Budget;1236,6
25968;28/09/2012;3;6;78;Budget;233,28
25969;28/09/2012;3;6;80;Budget;1223,48
25970;28/09/2012;3;6;81;Budget;578,37
25971;28/09/2012;3;6;82;Budget;37,58
25972;28/09/2012;3;6;83;Budget;300,06
25973;28/09/2012;3;6;84;Budget;154,67
25974;28/09/2012;3;6;85;Budget;141,43
25975;28/09/2012;3;6;87;Budget;1208,01
25976;28/09/2012;3;6;89;Budget;244,81
25977;28/09/2012;3;6;90;Budget;142,53
25978;28/09/2012;3;6;91;Budget;-276,67
25979;28/09/2012;3;6;92;Budget;403,57
25980;28/09/2012;3;6;94;Budget;20575,14
25981;28/09/2012;3;6;51;Budget;313680,69
25982;28/09/2012;7;6;52;Budget;2121,16
25983;28/09/2012;7;6;53;Budget;14207,07
25984;28/09/2012;7;6;54;Budget;3213,29
25985;28/09/2012;7;6;56;Budget;67719,8
25986;28/09/2012;7;6;57;Budget;30456,15
25987;28/09/2012;7;6;60;Budget;46080,62
25988;28/09/2012;7;6;61;Budget;4204,99
25989;28/09/2012;7;6;62;Budget;5609,11
25990;28/09/2012;7;6;63;Budget;6621,98
25991;28/09/2012;7;6;65;Budget;504,76
25992;28/09/2012;7;6;66;Budget;807,91
25993;28/09/2012;7;6;67;Budget;305,89
25994;28/09/2012;7;6;68;Budget;204,09
25995;28/09/2012;7;6;69;Budget;74,19
25996;28/09/2012;7;6;71;Budget;158
25997;28/09/2012;7;6;72;Budget;301,82
25998;28/09/2012;7;6;73;Budget;584,19
25999;28/09/2012;7;6;74;Budget;300,24
26000;28/09/2012;7;6;76;Budget;2516,67
26001;28/09/2012;7;6;77;Budget;896,59
26002;28/09/2012;7;6;78;Budget;279,77
26003;28/09/2012;7;6;80;Budget;1623,21
26004;28/09/2012;7;6;81;Budget;1021,61
26005;28/09/2012;7;6;82;Budget;82,24
26006;28/09/2012;7;6;83;Budget;380,42
26007;28/09/2012;7;6;84;Budget;243,94
26008;28/09/2012;7;6;85;Budget;134,62
26009;28/09/2012;7;6;87;Budget;1249,25
26010;28/09/2012;7;6;89;Budget;327,38
26011;28/09/2012;7;6;90;Budget;262,01
26012;28/09/2012;7;6;91;Budget;-223,42
26013;28/09/2012;7;6;92;Budget;394,72
26014;28/09/2012;7;6;94;Budget;22186,28
26015;28/09/2012;7;6;51;Budget;355519,49
26016;28/09/2012;8;6;52;Budget;78693,06
26017;28/09/2012;8;6;53;Budget;10363,23
26018;28/09/2012;8;6;54;Budget;5303,01
26019;28/09/2012;8;6;56;Budget;188691,18
26020;28/09/2012;8;6;57;Budget;36519,22
26021;28/09/2012;8;6;60;Budget;44245,59
26022;28/09/2012;8;6;61;Budget;3784,16
26023;28/09/2012;8;6;62;Budget;5237,81
26024;28/09/2012;8;6;63;Budget;14352,97
26025;28/09/2012;8;6;65;Budget;659,58
26026;28/09/2012;8;6;66;Budget;751,81
26027;28/09/2012;8;6;67;Budget;166,59
26028;28/09/2012;8;6;68;Budget;168,99
26029;28/09/2012;8;6;69;Budget;86,57
26030;28/09/2012;8;6;71;Budget;133,2
26031;28/09/2012;8;6;72;Budget;1095,72
26032;28/09/2012;8;6;73;Budget;303,63
26033;28/09/2012;8;6;74;Budget;462,19
26034;28/09/2012;8;6;76;Budget;9512,2
26035;28/09/2012;8;6;77;Budget;911,18
26036;28/09/2012;8;6;78;Budget;143,11
26037;28/09/2012;8;6;80;Budget;868,05
26038;28/09/2012;8;6;81;Budget;569,67
26039;28/09/2012;8;6;82;Budget;31,12
26040;28/09/2012;8;6;83;Budget;182,72
26041;28/09/2012;8;6;84;Budget;97,84
26042;28/09/2012;8;6;85;Budget;169,58
26043;28/09/2012;8;6;87;Budget;410,81
26044;28/09/2012;8;6;89;Budget;93,91
26045;28/09/2012;8;6;90;Budget;249,75
26046;28/09/2012;8;6;91;Budget;-128
26047;28/09/2012;8;6;92;Budget;226,98
26048;28/09/2012;8;6;94;Budget;66868,57
26049;28/09/2012;8;6;51;Budget;591134,24
26050;28/09/2012;8;1;60;Budget;62193,05
26051;28/09/2012;8;1;61;Budget;8596,75
26052;28/09/2012;8;1;62;Budget;6828,56
26053;28/09/2012;8;1;65;Budget;872,64
26054;28/09/2012;8;1;66;Budget;615,65
26055;28/09/2012;8;1;67;Budget;187,89
26056;28/09/2012;8;1;68;Budget;286,37
26057;28/09/2012;8;1;69;Budget;115,18
26058;28/09/2012;8;1;71;Budget;61,55
26059;28/09/2012;8;1;73;Budget;598,5
26060;28/09/2012;8;1;74;Budget;423,3
26061;28/09/2012;8;1;76;Budget;737,99
26062;28/09/2012;8;1;77;Budget;811,24
26063;28/09/2012;8;1;78;Budget;343,58
26064;28/09/2012;8;1;80;Budget;1514,46
26065;28/09/2012;8;1;81;Budget;739,2
26066;28/09/2012;8;1;82;Budget;124,63
26067;28/09/2012;8;1;83;Budget;154,75
26068;28/09/2012;8;1;84;Budget;255,68
26069;28/09/2012;8;1;85;Budget;234,66
26070;28/09/2012;8;1;87;Budget;1100,4
26071;28/09/2012;8;1;89;Budget;160,69
26072;28/09/2012;8;1;90;Budget;254,85
26073;28/09/2012;8;1;91;Budget;-338,49
26074;28/09/2012;8;1;92;Budget;565,69
26075;28/09/2012;8;1;94;Budget;403,48
26076;28/09/2012;7;1;60;Budget;62982,42
26077;28/09/2012;7;1;61;Budget;6460,95
26078;28/09/2012;7;1;62;Budget;4671,86
26079;28/09/2012;7;1;65;Budget;721,07
26080;28/09/2012;7;1;66;Budget;718,62
26081;28/09/2012;7;1;67;Budget;423,03
26082;28/09/2012;7;1;68;Budget;347,43
26083;28/09/2012;7;1;69;Budget;78,47
26084;28/09/2012;7;1;71;Budget;167,99
26085;28/09/2012;7;1;73;Budget;411
26086;28/09/2012;7;1;74;Budget;305,87
26087;28/09/2012;7;1;76;Budget;393,72
26088;28/09/2012;7;1;77;Budget;1176,22
26089;28/09/2012;7;1;78;Budget;403,74
26090;28/09/2012;7;1;80;Budget;1490,66
26091;28/09/2012;7;1;81;Budget;485,13
26092;28/09/2012;7;1;82;Budget;44,72
26093;28/09/2012;7;1;83;Budget;175,45
26094;28/09/2012;7;1;84;Budget;136,11
26095;28/09/2012;7;1;85;Budget;222,28
26096;28/09/2012;7;1;87;Budget;643,56
26097;28/09/2012;7;1;89;Budget;124,27
26098;28/09/2012;7;1;90;Budget;306,45
26099;28/09/2012;7;1;91;Budget;-177,67
26100;28/09/2012;7;1;92;Budget;556,15
26101;28/09/2012;7;1;94;Budget;225,33
26102;28/09/2012;5;1;60;Budget;43000,11
26103;28/09/2012;5;1;61;Budget;3557,12
26104;28/09/2012;5;1;62;Budget;1904,79
26105;28/09/2012;5;1;65;Budget;600,55
26106;28/09/2012;5;1;66;Budget;281,54
26107;28/09/2012;5;1;67;Budget;209,48
26108;28/09/2012;5;1;68;Budget;135,11
26109;28/09/2012;5;1;69;Budget;46,05
26110;28/09/2012;5;1;71;Budget;48,61
26111;28/09/2012;5;1;73;Budget;267,51
26112;28/09/2012;5;1;74;Budget;275,23
26113;28/09/2012;5;1;76;Budget;355,7
26114;28/09/2012;5;1;77;Budget;1049,26
26115;28/09/2012;5;1;78;Budget;118,05
26116;28/09/2012;5;1;80;Budget;470,77
26117;28/09/2012;5;1;81;Budget;580,09
26118;28/09/2012;5;1;82;Budget;41,16
26119;28/09/2012;5;1;83;Budget;206,71
26120;28/09/2012;5;1;84;Budget;167,05
26121;28/09/2012;5;1;85;Budget;145,18
26122;28/09/2012;5;1;87;Budget;895,25
26123;28/09/2012;5;1;89;Budget;124,48
26124;28/09/2012;5;1;90;Budget;332,32
26125;28/09/2012;5;1;91;Budget;-130,99
26126;28/09/2012;5;1;92;Budget;468,36
26127;28/09/2012;5;1;94;Budget;165,76
26128;28/09/2012;4;1;60;Budget;61549,5
26129;28/09/2012;4;1;61;Budget;4401,93
26130;28/09/2012;4;1;62;Budget;6431,42
26131;28/09/2012;4;1;65;Budget;536,35
26132;28/09/2012;4;1;66;Budget;396,83
26133;28/09/2012;4;1;67;Budget;440,78
26134;28/09/2012;4;1;68;Budget;292,31
26135;28/09/2012;4;1;69;Budget;77,96
26136;28/09/2012;4;1;71;Budget;101,83
26137;28/09/2012;4;1;73;Budget;582,18
26138;28/09/2012;4;1;74;Budget;265,63
26139;28/09/2012;4;1;76;Budget;558,93
26140;28/09/2012;4;1;77;Budget;584,89
26141;28/09/2012;4;1;78;Budget;207,32
26142;28/09/2012;4;1;80;Budget;554,06
26143;28/09/2012;4;1;81;Budget;887,02
26144;28/09/2012;4;1;82;Budget;78,55
26145;28/09/2012;4;1;83;Budget;253,83
26146;28/09/2012;4;1;84;Budget;126,09
26147;28/09/2012;4;1;85;Budget;103,44
26148;28/09/2012;4;1;87;Budget;775,39
26149;28/09/2012;4;1;89;Budget;307,67
26150;28/09/2012;4;1;90;Budget;612
26151;28/09/2012;4;1;91;Budget;-285,73
26152;28/09/2012;4;1;92;Budget;817,54
26153;28/09/2012;4;1;94;Budget;224,35
26154;28/09/2012;3;1;60;Budget;108051,98
26155;28/09/2012;3;1;61;Budget;13187,72
26156;28/09/2012;3;1;62;Budget;6462,87
26157;28/09/2012;3;1;65;Budget;530,04
26158;28/09/2012;3;1;66;Budget;1131,09
26159;28/09/2012;3;1;67;Budget;376,3
26160;28/09/2012;3;1;68;Budget;441,81
26161;28/09/2012;3;1;69;Budget;146,29
26162;28/09/2012;3;1;71;Budget;93,31
26163;28/09/2012;3;1;73;Budget;763,56
26164;28/09/2012;3;1;74;Budget;511,71
26165;28/09/2012;3;1;76;Budget;894,88
26166;28/09/2012;3;1;77;Budget;817,97
26167;28/09/2012;3;1;78;Budget;592,76
26168;28/09/2012;3;1;80;Budget;2142,5
26169;28/09/2012;3;1;81;Budget;990,97
26170;28/09/2012;3;1;82;Budget;94,02
26171;28/09/2012;3;1;83;Budget;411,44
26172;28/09/2012;3;1;84;Budget;257,72
26173;28/09/2012;3;1;85;Budget;425,96
26174;28/09/2012;3;1;87;Budget;1569,82
26175;28/09/2012;3;1;89;Budget;201,33
26176;28/09/2012;3;1;90;Budget;332,4
26177;28/09/2012;3;1;91;Budget;-502,97
26178;28/09/2012;3;1;92;Budget;423,62
26179;28/09/2012;3;1;94;Budget;173,97
26180;28/09/2012;6;1;60;Budget;13969,21
26181;28/09/2012;6;1;61;Budget;2756,42
26182;28/09/2012;6;1;62;Budget;1310,82
26183;28/09/2012;6;1;65;Budget;232,71
26184;28/09/2012;6;1;66;Budget;237,93
26185;28/09/2012;6;1;67;Budget;66,42
26186;28/09/2012;6;1;68;Budget;106,09
26187;28/09/2012;6;1;69;Budget;30,42
26188;28/09/2012;6;1;71;Budget;50,86
26189;28/09/2012;6;1;73;Budget;144,97
26190;28/09/2012;6;1;74;Budget;147,13
26191;28/09/2012;6;1;76;Budget;188,78
26192;28/09/2012;6;1;77;Budget;351,2
26193;28/09/2012;6;1;78;Budget;96,4
26194;28/09/2012;6;1;80;Budget;394,62
26195;28/09/2012;6;1;81;Budget;298,81
26196;28/09/2012;6;1;82;Budget;29,21
26197;28/09/2012;6;1;83;Budget;110,84
26198;28/09/2012;6;1;84;Budget;52,87
26199;28/09/2012;6;1;85;Budget;75,96
26200;28/09/2012;6;1;87;Budget;435,1
26201;28/09/2012;6;1;89;Budget;258,41
26202;28/09/2012;6;1;90;Budget;233,42
26203;28/09/2012;6;1;91;Budget;-210,99
26204;28/09/2012;6;1;92;Budget;446,3
26205;28/09/2012;11;1;60;Budget;20032,24
26206;28/09/2012;11;1;61;Budget;1957,52
26207;28/09/2012;11;1;62;Budget;1420,37
26208;28/09/2012;11;1;65;Budget;321,44
26209;28/09/2012;11;1;66;Budget;199,28
26210;28/09/2012;11;1;67;Budget;109,42
26211;28/09/2012;11;1;68;Budget;45,36
26212;28/09/2012;11;1;69;Budget;16,83
26213;28/09/2012;11;1;71;Budget;38,08
26214;28/09/2012;11;1;73;Budget;187,28
26215;28/09/2012;11;1;74;Budget;190,63
26216;28/09/2012;11;1;76;Budget;220,82
26217;28/09/2012;11;1;77;Budget;196,63
26218;28/09/2012;11;1;78;Budget;91,48
26219;28/09/2012;11;1;80;Budget;251,71
26220;28/09/2012;11;1;81;Budget;206,92
26221;28/09/2012;11;1;82;Budget;17,45
26222;28/09/2012;11;1;83;Budget;40,24
26223;28/09/2012;11;1;84;Budget;72,88
26224;28/09/2012;11;1;85;Budget;60,97
26225;28/09/2012;11;1;87;Budget;359,61
26226;28/09/2012;11;1;89;Budget;115,36
26227;28/09/2012;11;1;90;Budget;214,23
26228;28/09/2012;11;1;91;Budget;-132,11
26229;28/09/2012;11;1;92;Budget;250,2
26230;28/09/2012;11;1;94;Budget;28,3
26231;28/09/2012;12;1;60;Budget;3821,42
26232;28/09/2012;12;1;61;Budget;420,13
26233;28/09/2012;12;1;62;Budget;101,18
26234;28/09/2012;12;1;65;Budget;30,33
26235;28/09/2012;12;1;66;Budget;20,64
26236;28/09/2012;12;1;67;Budget;6,13
26237;28/09/2012;12;1;68;Budget;10,63
26238;28/09/2012;12;1;69;Budget;1,8
26239;28/09/2012;12;1;71;Budget;3,71
26240;28/09/2012;12;1;73;Budget;13,82
26241;28/09/2012;12;1;74;Budget;30,02
26242;28/09/2012;12;1;76;Budget;24,68
26243;28/09/2012;12;1;77;Budget;35,79
26244;28/09/2012;12;1;78;Budget;13,4
26245;28/09/2012;12;1;80;Budget;47,37
26246;28/09/2012;12;1;81;Budget;30,08
26247;28/09/2012;12;1;82;Budget;2,3
26248;28/09/2012;12;1;83;Budget;5,49
26249;28/09/2012;12;1;84;Budget;5,37
26250;28/09/2012;12;1;85;Budget;10,67
26251;28/09/2012;12;1;87;Budget;44,91
26252;28/09/2012;12;1;89;Budget;57,55
26253;28/09/2012;12;1;90;Budget;177,84
26254;28/09/2012;12;1;91;Budget;-127,99
26255;28/09/2012;12;1;92;Budget;170,95
26256;28/09/2012;12;1;60;Actual;2673,15
26257;28/09/2012;12;1;61;Actual;301,83
26258;28/09/2012;12;1;62;Actual;138
26259;28/09/2012;12;1;65;Actual;19,91
26260;28/09/2012;12;1;66;Actual;17,78
26261;28/09/2012;12;1;67;Actual;9,27
26262;28/09/2012;12;1;68;Actual;7,14
26263;28/09/2012;12;1;69;Actual;2,89
26264;28/09/2012;12;1;71;Actual;3,95
26265;28/09/2012;12;1;73;Actual;15,65
26266;28/09/2012;12;1;74;Actual;28,42
26267;28/09/2012;12;1;76;Actual;19,91
26268;28/09/2012;12;1;77;Actual;35,87
26269;28/09/2012;12;1;78;Actual;12,46
26270;28/09/2012;12;1;80;Actual;44,38
26271;28/09/2012;12;1;81;Actual;27,36
26272;28/09/2012;12;1;82;Actual;3,95
26273;28/09/2012;12;1;83;Actual;10,33
26274;28/09/2012;12;1;84;Actual;9,27
26275;28/09/2012;12;1;85;Actual;8,21
26276;28/09/2012;12;1;87;Actual;39,06
26277;28/09/2012;12;1;89;Actual;78,42
26278;28/09/2012;12;1;90;Actual;119,91
26279;28/09/2012;12;1;91;Actual;-94,98
26280;28/09/2012;12;1;92;Actual;160,34
26281;28/09/2012;11;1;60;Actual;15110,62
26282;28/09/2012;11;1;61;Actual;1706,11
26283;28/09/2012;11;1;62;Actual;1550,79
26284;28/09/2012;11;1;65;Actual;238
26285;28/09/2012;11;1;66;Actual;215,66
26286;28/09/2012;11;1;67;Actual;107,14
26287;28/09/2012;11;1;68;Actual;80,55
26288;28/09/2012;11;1;69;Actual;24,16
26289;28/09/2012;11;1;71;Actual;35,87
26290;28/09/2012;11;1;73;Actual;139,06
26291;28/09/2012;11;1;74;Actual;241,19
26292;28/09/2012;11;1;76;Actual;147,57
26293;28/09/2012;11;1;77;Actual;264,59
26294;28/09/2012;11;1;78;Actual;77,36
26295;28/09/2012;11;1;80;Actual;285,87
26296;28/09/2012;11;1;81;Actual;177,36
26297;28/09/2012;11;1;82;Actual;18,84
26298;28/09/2012;11;1;83;Actual;63,53
26299;28/09/2012;11;1;84;Actual;56,08
26300;28/09/2012;11;1;85;Actual;50,76
26301;28/09/2012;11;1;87;Actual;240,13
26302;28/09/2012;11;1;89;Actual;108,21
26303;28/09/2012;11;1;90;Actual;164,59
26304;28/09/2012;11;1;91;Actual;-130,09
26305;28/09/2012;11;1;92;Actual;219,91
26306;28/09/2012;11;1;94;Actual;52,89
26307;28/09/2012;6;1;60;Actual;24639
26308;28/09/2012;6;1;61;Actual;2275
26309;28/09/2012;6;1;62;Actual;1770
26310;28/09/2012;6;1;65;Actual;235
26311;28/09/2012;6;1;66;Actual;213
26312;28/09/2012;6;1;67;Actual;110
26313;28/09/2012;6;1;68;Actual;79
26314;28/09/2012;6;1;69;Actual;24
26315;28/09/2012;6;1;71;Actual;34
26316;28/09/2012;6;1;73;Actual;152
26317;28/09/2012;6;1;74;Actual;153
26318;28/09/2012;6;1;76;Actual;187
26319;28/09/2012;6;1;77;Actual;337
26320;28/09/2012;6;1;78;Actual;102
26321;28/09/2012;6;1;80;Actual;400
