SalesHeaderKey;SalesOrderNumber;OrderDate;DueDate;ShipDate;CustomerKey;RegionKey;DiscountAmount;TotalAmount;SalesAmount
2410;SO51086;28/12/2012;09/01/2013;04/01/2013;117;5;18,98;323,99;305,01
2302;SO58954;30/05/2013;11/06/2013;06/06/2013;386;5;1,86;323,99;322,13
2175;SO71844;29/11/2013;11/12/2013;06/12/2013;90;5;1198,22;36746,46;35548,24
2303;SO46641;29/12/2011;10/01/2012;05/01/2012;242;5;1,88;469,79;467,91
2387;SO57108;30/04/2013;12/05/2013;07/05/2013;99;5;10,60;338,99;328,39
2411;SO65165;29/08/2013;10/09/2013;05/09/2013;477;5;169,50;4480,61;4311,11
2429;SO63185;31/07/2013;12/08/2013;07/08/2013;80;5;41,78;1430,44;1388,66
2297;SO63220;31/07/2013;12/08/2013;07/08/2013;8;5;194,14;4642,52;4448,38
2420;SO69403;29/10/2013;10/11/2013;05/11/2013;80;5;82,70;2159,35;2076,65
2437;SO71888;29/11/2013;11/12/2013;06/12/2013;44;5;108,02;4346,08;4238,06
2353;SO43685;29/12/2010;10/01/2011;05/01/2011;458;5;38,88;2736,57;2697,69
2376;SO44106;01/03/2011;13/03/2011;08/03/2011;116;5;7,80;419,46;411,66
2415;SO46354;29/11/2011;11/12/2011;06/12/2011;116;5;23,84;419,46;395,62
2371;SO43887;29/01/2011;10/02/2011;05/02/2011;548;5;6,96;419,46;412,50
2332;SO45066;01/07/2011;13/07/2011;08/07/2011;458;5;3,16;419,46;416,30
2312;SO43660;29/12/2010;10/01/2011;05/01/2011;117;5;18,44;1294,25;1275,81
2406;SO43696;29/12/2010;10/01/2011;05/01/2011;603;5;17,56;419,46;401,90
2336;SO45806;29/09/2011;11/10/2011;06/10/2011;458;5;54,80;2923,32;2868,52
2393;SO45275;01/08/2011;13/08/2011;08/08/2011;531;5;183,76;7166,68;6982,92
2392;SO46104;29/10/2011;10/11/2011;05/11/2011;495;5;12,82;419,46;406,64
2262;SO53622;28/02/2013;12/03/2013;07/03/2013;602;5;0,90;31,58;30,68
2198;SO67281;29/09/2013;11/10/2013;06/10/2013;440;5;0,44;31,58;31,14
2252;SO55292;30/03/2013;11/04/2013;06/04/2013;459;5;0,76;24,29;23,53
2027;SO61233;30/06/2013;12/07/2013;07/07/2013;387;5;0,04;24,29;24,25
2307;SO71927;29/11/2013;11/12/2013;06/12/2013;369;5;2,02;37,25;35,23
2202;SO63238;31/07/2013;12/08/2013;07/08/2013;612;5;0,44;37,25;36,81
2281;SO63248;31/07/2013;12/08/2013;07/08/2013;134;5;1,22;37,25;36,03
2250;SO65298;29/08/2013;10/09/2013;05/09/2013;116;5;0,72;37,25;36,53
2306;SO49443;28/08/2012;09/09/2012;04/09/2012;651;5;2,02;67,54;65,52
2139;SO51796;28/01/2013;09/02/2013;04/02/2013;449;5;0,50;20,39;19,89
2268;SO65272;29/08/2013;10/09/2013;05/09/2013;602;5;1,00;37,15;36,15
2269;SO51118;28/12/2012;09/01/2013;04/01/2013;242;5;1,00;26,72;25,72
2218;SO51854;28/01/2013;09/02/2013;04/02/2013;152;5;0,52;26,72;26,20
2311;SO47968;30/04/2012;12/05/2012;07/05/2012;449;5;12,96;273,09;260,13
2290;SO46937;29/01/2012;10/02/2012;05/02/2012;449;5;1,54;33,77;32,23
2221;SO46636;29/12/2011;10/01/2012;05/01/2012;494;5;0,54;180,13;179,59
2367;SO47414;29/02/2012;12/03/2012;07/03/2012;225;5;15,94;684,03;668,09
2241;SO47682;30/03/2012;11/04/2012;06/04/2012;440;5;7,50;264,71;257,21
2385;SO63190;31/07/2013;12/08/2013;07/08/2013;449;5;9,84;218,45;208,61
2370;SO46637;29/12/2011;10/01/2012;05/01/2012;27;5;6,96;209,26;202,30
2293;SO47010;29/01/2012;10/02/2012;05/02/2012;296;5;1,58;209,26;207,68
2341;SO47727;30/03/2012;11/04/2012;06/04/2012;494;5;4,06;209,26;205,20
2321;SO48793;30/06/2012;12/07/2012;07/07/2012;494;5;2,46;209,26;206,80
2383;SO47392;29/02/2012;12/03/2012;07/03/2012;675;5;9,04;324,45;315,41
2405;SO47729;30/03/2012;11/04/2012;06/04/2012;242;5;17,34;324,45;307,11
2344;SO49842;28/09/2012;10/10/2012;05/10/2012;242;5;4,28;324,45;320,17
2390;SO50286;28/10/2012;09/11/2012;04/11/2012;224;5;12,12;324,45;312,33
2384;SO46674;29/12/2011;10/01/2012;05/01/2012;603;5;9,10;324,45;315,35
2365;SO49144;31/07/2012;12/08/2012;07/08/2012;224;5;6,60;324,45;317,85
2294;SO49470;28/08/2012;09/09/2012;04/09/2012;225;5;13,10;546,99;533,89
2413;SO51162;28/12/2012;09/01/2013;04/01/2013;458;5;20,84;356,90;336,06
2369;SO67341;29/09/2013;11/10/2013;06/10/2013;387;5;6,80;356,90;350,10
2338;SO69496;29/10/2013;10/11/2013;05/11/2013;134;5;3,96;356,90;352,94
2389;SO51868;28/01/2013;09/02/2013;04/02/2013;495;5;11,98;202,33;190,35
2201;SO57158;30/04/2013;12/05/2013;07/05/2013;612;5;34,94;1331,80;1296,86
2279;SO44310;31/03/2011;12/04/2011;07/04/2011;458;5;1,18;183,94;182,76
2378;SO44769;31/05/2011;12/06/2011;07/06/2011;116;5;8,36;183,94;175,58
2348;SO47038;29/01/2012;10/02/2012;05/02/2012;224;5;4,74;183,94;179,20
2316;SO50691;28/11/2012;10/12/2012;05/12/2012;651;5;2,32;183,94;181,62
2397;SO67340;29/09/2013;11/10/2013;06/10/2013;458;5;14,78;672,29;657,51
2396;SO51759;28/01/2013;09/02/2013;04/02/2013;134;5;13,80;672,29;658,49
2366;SO55304;30/03/2013;11/04/2013;06/04/2013;458;5;6,68;672,29;665,61
2421;SO57089;30/04/2013;12/05/2013;07/05/2013;152;5;31,66;672,29;640,63
2423;SO69519;29/10/2013;10/11/2013;05/11/2013;152;5;33,98;672,29;638,31
2388;SO65259;29/08/2013;10/09/2013;05/09/2013;351;5;49,00;1174,32;1125,32
2444;SO44302;31/03/2011;12/04/2011;07/04/2011;603;5;88,42;2146,96;2058,54
2439;SO44532;01/05/2011;13/05/2011;08/05/2011;548;5;68,64;2146,96;2078,32
2401;SO46628;29/12/2011;10/01/2012;05/01/2012;440;5;16,48;647,99;631,51
2386;SO48752;30/06/2012;12/07/2012;07/07/2012;440;5;10,48;647,99;637,51
2360;SO50288;28/10/2012;09/11/2012;04/11/2012;296;5;6,18;647,99;641,81
2432;SO44122;01/03/2011;13/03/2011;08/03/2011;369;5;113,06;4064,99;3951,93
2436;SO45558;29/08/2011;10/09/2011;05/09/2011;368;5;288,72;6104,98;5816,26
2440;SO46644;29/12/2011;10/01/2012;05/01/2012;423;5;71,34;1308,94;1237,60
2408;SO47023;29/01/2012;10/02/2012;05/02/2012;152;5;18,26;1308,94;1290,68
2441;SO47728;30/03/2012;11/04/2012;06/04/2012;603;5;73,56;1308,94;1235,38
2299;SO71951;29/11/2013;11/12/2013;06/12/2013;602;5;63,92;1502,98;1439,06
2398;SO61259;30/06/2013;12/07/2013;07/07/2013;458;5;15,54;323,99;308,45
2280;SO65265;29/08/2013;10/09/2013;05/09/2013;699;5;1,22;323,99;322,77
2382;SO59069;30/05/2013;11/06/2013;06/06/2013;602;5;8,84;323,99;315,15
2350;SO47971;30/04/2012;12/05/2012;07/05/2012;531;5;102,72;5637,53;5534,81
2419;SO48794;30/06/2012;12/07/2012;07/07/2012;603;5;27,02;469,79;442,77
2347;SO47660;30/03/2012;11/04/2012;06/04/2012;117;5;4,48;469,79;465,31
2278;SO48792;30/06/2012;12/07/2012;07/07/2012;242;5;1,16;469,79;468,63
2374;SO47058;29/01/2012;10/02/2012;05/02/2012;495;5;55,16;2180,42;2125,26
2438;SO47717;30/03/2012;11/04/2012;06/04/2012;387;5;60,28;1409,38;1349,10
2435;SO65288;29/08/2013;10/09/2013;05/09/2013;44;5;101,32;6478,06;6376,74
2342;SO63151;31/07/2013;12/08/2013;07/08/2013;207;5;120,08;4718,90;4598,82
2445;SO44553;01/05/2011;13/05/2011;08/05/2011;63;5;94,42;6074,98;5980,56
2328;SO45551;29/08/2011;10/09/2011;05/09/2011;525;5;189,26;7274,31;7085,05
2291;SO49096;31/07/2012;12/08/2012;07/08/2012;207;5;124,18;6375,23;6251,05
2433;SO49845;28/09/2012;10/10/2012;05/10/2012;423;5;188,28;4228,15;4039,87
2443;SO57107;30/04/2013;12/05/2013;07/05/2013;80;5;81,92;4291,33;4209,41
2356;SO71909;29/11/2013;11/12/2013;06/12/2013;368;5;200,68;6179,88;5979,20
2259;SO51175;28/12/2012;09/01/2013;04/01/2013;603;5;0,88;21,58;20,70
2298;SO67303;29/09/2013;11/10/2013;06/10/2013;117;5;1,76;194,38;192,62
2448;SO48019;30/04/2012;12/05/2012;07/05/2012;350;5;241,66;6214,26;5972,60
2242;SO61205;30/06/2013;12/07/2013;07/07/2013;440;5;0,66;377,95;377,29
2768;SO46621;29/12/2011;10/01/2012;05/01/2012;643;3;138,64;5898,73;5760,09
2702;SO47409;29/02/2012;12/03/2012;07/03/2012;579;3;2065,74;61492,50;59426,76
2747;SO47419;29/02/2012;12/03/2012;07/03/2012;147;3;446,86;12931,24;12484,38
2591;SO47659;30/03/2012;11/04/2012;06/04/2012;622;3;135,22;5033,64;4898,42
2509;SO47716;30/03/2012;11/04/2012;06/04/2012;660;3;1818,78;49019,76;47200,98
2452;SO48325;30/05/2012;11/06/2012;06/06/2012;418;3;1458,86;48509,99;47051,13
2636;SO48735;30/06/2012;12/07/2012;07/07/2012;670;3;2727,42;80098,00;77370,58
2485;SO49147;31/07/2012;12/08/2012;07/08/2012;79;3;2674,28;82168,79;79494,51
2801;SO49477;28/08/2012;09/09/2012;04/09/2012;147;3;263,74;7046,91;6783,17
2506;SO49502;28/08/2012;09/09/2012;04/09/2012;418;3;1462,04;41602,44;40140,40
2679;SO49837;28/09/2012;10/10/2012;05/10/2012;670;3;2661,90;89596,33;86934,43
2721;SO49859;28/09/2012;10/10/2012;05/10/2012;643;3;98,80;2886,30;2787,50
2466;SO49870;28/09/2012;10/10/2012;05/10/2012;660;3;1442,88;57297,70;55854,82
2755;SO50705;28/11/2012;10/12/2012;05/12/2012;147;3;259,62;10763,15;10503,53
2526;SO46664;29/12/2011;10/01/2012;05/01/2012;431;3;519,58;15946,38;15426,80
2676;SO48349;30/05/2012;11/06/2012;06/06/2012;579;3;2024,64;54184,25;52159,61
2464;SO48786;30/06/2012;12/07/2012;07/07/2012;660;3;775,90;22843,30;22067,40
2781;SO49119;31/07/2012;12/08/2012;07/08/2012;377;3;240,74;7986,50;7745,76
2625;SO49885;28/09/2012;10/10/2012;05/10/2012;431;3;128,60;4263,17;4134,57
2511;SO49893;28/09/2012;10/10/2012;05/10/2012;523;3;814,00;31887,43;31073,43
2497;SO50211;28/10/2012;09/11/2012;04/11/2012;377;3;265,22;9795,14;9529,92
2691;SO50221;28/10/2012;09/11/2012;04/11/2012;527;3;1385,38;44987,88;43602,50
2519;SO47384;29/02/2012;12/03/2012;07/03/2012;418;3;1256,40;44013,75;42757,35
2451;SO47674;30/03/2012;11/04/2012;06/04/2012;643;3;183,54;7719,32;7535,78
2704;SO47683;30/03/2012;11/04/2012;06/04/2012;670;3;2259,08;82582,82;80323,74
2805;SO48731;30/06/2012;12/07/2012;07/07/2012;622;3;197,02;7046,91;6849,89
2453;SO50304;28/10/2012;09/11/2012;04/11/2012;79;3;3133,62;93032,51;89898,89
2584;SO50696;28/11/2012;10/12/2012;05/12/2012;579;3;1627,68;47192,47;45564,79
2590;SO47714;30/03/2012;11/04/2012;06/04/2012;431;3;143,76;3863,83;3720,07
2660;SO48791;30/06/2012;12/07/2012;07/07/2012;523;3;822,36;28063,26;27240,90
2594;SO49465;28/08/2012;09/09/2012;04/09/2012;579;3;1203,16;41071,84;39868,68
2784;SO48360;30/05/2012;11/06/2012;06/06/2012;147;3;290,88;11075,42;10784,54
2766;SO50201;28/10/2012;09/11/2012;04/11/2012;198;3;42,76;1879,18;1836,42
2675;SO48004;30/04/2012;12/05/2012;07/05/2012;527;3;1544,06;44025,59;42481,53
2656;SO49116;31/07/2012;12/08/2012;07/08/2012;527;3;1388,04;41513,14;40125,10
2669;SO57041;30/04/2013;12/05/2013;07/05/2013;363;3;2085,54;63878,78;61793,24
2653;SO59016;30/05/2013;11/06/2013;06/06/2013;223;3;690,52;17744,27;17053,75
2713;SO59040;30/05/2013;11/06/2013;06/06/2013;454;3;1574,66;44859,97;43285,31
2759;SO63152;31/07/2013;12/08/2013;07/08/2013;363;3;1136,38;32133,23;30996,85
2694;SO69414;29/10/2013;10/11/2013;05/11/2013;363;3;975,00;32910,64;31935,64
2706;SO71907;29/11/2013;11/12/2013;06/12/2013;454;3;1840,62;50201,26;48360,64
2524;SO51151;28/12/2012;09/01/2013;04/01/2013;523;3;1893,02;65266,14;63373,12
2603;SO51691;28/01/2013;09/02/2013;04/02/2013;18;3;838,16;32164,55;31326,39
2725;SO51777;28/01/2013;09/02/2013;04/02/2013;237;3;234,88;7262,26;7027,38
2513;SO53471;28/02/2013;12/03/2013;07/03/2013;306;3;1292,02;38496,05;37204,03
2480;SO53480;28/02/2013;12/03/2013;07/03/2013;327;3;1178,84;44150,30;42971,46
2487;SO53499;28/02/2013;12/03/2013;07/03/2013;197;3;915,50;28195,90;27280,40
2599;SO53561;28/02/2013;12/03/2013;07/03/2013;544;3;1185,14;48717,09;47531,95
2498;SO55324;30/03/2013;11/04/2013;06/04/2013;523;3;1167,62;30989,07;29821,45
2559;SO57015;30/04/2013;12/05/2013;07/05/2013;18;3;1159,98;33608,06;32448,08
2553;SO57037;30/04/2013;12/05/2013;07/05/2013;381;3;1506,00;40447,70;38941,70
2601;SO57186;30/04/2013;12/05/2013;07/05/2013;546;3;3308,32;112300,27;108991,95
2484;SO58906;30/05/2013;11/06/2013;06/06/2013;149;3;1047,22;43451,70;42404,48
2454;SO58944;30/05/2013;11/06/2013;06/06/2013;197;3;1182,12;35637,13;34455,01
2623;SO58970;30/05/2013;11/06/2013;06/06/2013;579;3;994,22;27952,75;26958,53
2515;SO58996;30/05/2013;11/06/2013;06/06/2013;418;3;1165,40;35390,41;34225,01
2548;SO59058;30/05/2013;11/06/2013;06/06/2013;544;3;1105,40;37209,60;36104,20
2468;SO61240;30/06/2013;12/07/2013;07/07/2013;660;3;420,20;13815,15;13394,95
2457;SO63257;31/07/2013;12/08/2013;07/08/2013;79;3;1337,54;54368,51;53030,97
2490;SO63291;31/07/2013;12/08/2013;07/08/2013;546;3;2889,62;106449,38;103559,76
2666;SO65155;29/08/2013;10/09/2013;05/09/2013;149;3;995,44;32798,56;31803,12
2644;SO65195;29/08/2013;10/09/2013;05/09/2013;197;3;893,12;29631,38;28738,26
2473;SO65205;29/08/2013;10/09/2013;05/09/2013;579;3;384,96;23396,43;23011,47
2595;SO65215;29/08/2013;10/09/2013;05/09/2013;418;3;1148,78;37520,64;36371,86
2533;SO67347;29/09/2013;11/10/2013;06/10/2013;523;3;1103,20;27804,96;26701,76
2550;SO69418;29/10/2013;10/11/2013;05/11/2013;381;3;760,26;24435,16;23674,90
2579;SO69468;29/10/2013;10/11/2013;05/11/2013;237;3;47,32;1797,15;1749,83
2561;SO69561;29/10/2013;10/11/2013;05/11/2013;546;3;1916,80;82755,05;80838,25
2530;SO71779;29/11/2013;11/12/2013;06/12/2013;149;3;905,08;35783,65;34878,57
2606;SO71798;29/11/2013;11/12/2013;06/12/2013;306;3;697,38;30163,64;29466,26
2510;SO71819;29/11/2013;11/12/2013;06/12/2013;197;3;1333,20;30806,11;29472,91
2597;SO71837;29/11/2013;11/12/2013;06/12/2013;579;3;1048,86;30143,02;29094,16
2486;SO71864;29/11/2013;11/12/2013;06/12/2013;418;3;1014,86;28373,20;27358,34
2753;SO43899;29/01/2011;10/02/2011;05/02/2011;364;3;339,74;11942,60;11602,86
2624;SO44079;01/03/2011;13/03/2011;08/03/2011;57;3;783,88;25706,48;24922,60
2631;SO44296;31/03/2011;12/04/2011;07/04/2011;670;3;1466,50;32383,11;30916,61
2507;SO44758;31/05/2011;12/06/2011;07/06/2011;418;3;762,72;25618,70;24855,98
2693;SO44550;01/05/2011;13/05/2011;08/05/2011;364;3;841,02;28672,97;27831,95
2568;SO45055;01/07/2011;13/07/2011;08/07/2011;670;3;531,42;19742,78;19211,36
2578;SO45298;01/08/2011;13/08/2011;08/08/2011;527;3;402,86;15825,97;15423,11
2622;SO45520;29/08/2011;10/09/2011;05/09/2011;57;3;596,52;31628,63;31032,11
2574;SO45538;29/08/2011;10/09/2011;05/09/2011;418;3;515,70;21847,39;21331,69
2760;SO45557;29/08/2011;10/09/2011;05/09/2011;222;3;1143,36;32554,93;31411,57
2596;SO46325;29/11/2011;11/12/2011;06/12/2011;57;3;1559,96;48748,81;47188,85
2449;SO46344;29/11/2011;11/12/2011;06/12/2011;418;3;861,16;25738,26;24877,10
2544;SO44772;31/05/2011;12/06/2011;07/06/2011;579;3;1549,78;67369,21;65819,43
2769;SO45071;01/07/2011;13/07/2011;08/07/2011;431;3;170,40;5980,05;5809,65
2609;SO43675;29/12/2010;10/01/2011;05/01/2011;670;3;168,66;5716,31;5547,65
2552;SO44097;01/03/2011;13/03/2011;08/03/2011;418;3;204,86;6035,82;5830,96
2782;SO44118;01/03/2011;13/03/2011;08/03/2011;222;3;80,28;3427,42;3347,14
2558;SO44125;01/03/2011;13/03/2011;08/03/2011;238;3;103,40;2604,07;2500,67
2577;SO44292;31/03/2011;12/04/2011;07/04/2011;643;3;84,52;3432,61;3348,09
2703;SO44503;01/05/2011;13/05/2011;08/05/2011;198;3;44,20;3028,71;2984,51
2794;SO45051;01/07/2011;13/07/2011;08/07/2011;643;3;121,76;3007,96;2886,20
2613;SO45812;29/09/2011;11/10/2011;06/10/2011;431;3;186,48;6858,18;6671,70
2661;SO43843;29/01/2011;10/02/2011;05/02/2011;18;3;621,36;32940,16;32318,80
2687;SO43881;29/01/2011;10/02/2011;05/02/2011;346;3;1200,04;38822,29;37622,25
2823;SO43915;29/01/2011;10/02/2011;05/02/2011;287;3;164,76;4049,99;3885,23
2615;SO44767;31/05/2011;12/06/2011;07/06/2011;453;3;1037,12;30609,72;29572,60
2771;SO45266;01/08/2011;13/08/2011;08/08/2011;18;3;558,58;24509,83;23951,25
2501;SO45307;01/08/2011;13/08/2011;08/08/2011;346;3;949,34;28547,10;27597,76
2816;SO45539;29/08/2011;10/09/2011;05/09/2011;180;3;889,44;28469,92;27580,48
2565;SO45785;29/09/2011;11/10/2011;06/10/2011;646;3;1173,06;40766,11;39593,05
2598;SO46026;29/10/2011;10/11/2011;05/11/2011;18;3;674,20;27802,97;27128,77
2562;SO43884;29/01/2011;10/02/2011;05/02/2011;623;3;2618,56;116248,49;113629,93
2819;SO44096;01/03/2011;13/03/2011;08/03/2011;180;3;186,90;8129,98;7943,08
2695;SO44287;31/03/2011;12/04/2011;07/04/2011;646;3;357,32;16292,05;15934,73
2611;SO44569;01/05/2011;13/05/2011;08/05/2011;348;3;825,26;30635,51;29810,25
2528;SO45308;01/08/2011;13/08/2011;08/08/2011;623;3;2619,00;85994,89;83375,89
2566;SO45343;01/08/2011;13/08/2011;08/08/2011;348;3;675,04;20979,35;20304,31
2710;SO45547;29/08/2011;10/09/2011;05/09/2011;453;3;1047,54;40766,88;39719,34
2529;SO46107;29/10/2011;10/11/2011;05/11/2011;348;3;1303,88;45725,50;44421,62
2689;SO51105;28/12/2012;09/01/2013;04/01/2013;670;3;2430,40;71514,91;69084,51
2494;SO51140;28/12/2012;09/01/2013;04/01/2013;660;3;2015,14;58364,47;56349,33
2555;SO51828;28/01/2013;09/02/2013;04/02/2013;79;3;1901,58;66070,69;64169,11
2471;SO53526;28/02/2013;12/03/2013;07/03/2013;579;3;1112,54;34892,58;33780,04
2496;SO53548;28/02/2013;12/03/2013;07/03/2013;418;3;962,20;33592,04;32629,84
2483;SO55294;30/03/2013;11/04/2013;06/04/2013;660;3;960,76;34169,66;33208,90
2450;SO55302;30/03/2013;11/04/2013;06/04/2013;431;3;295,68;11532,70;11237,02
2560;SO57121;30/04/2013;12/05/2013;07/05/2013;79;3;1603,82;51379,32;49775,50
2537;SO58921;30/05/2013;11/06/2013;06/06/2013;306;3;1148,50;34435,06;33286,56
2604;SO61189;30/06/2013;12/07/2013;07/07/2013;670;3;2216,32;61946,28;59729,96
2459;SO61210;30/06/2013;12/07/2013;07/07/2013;523;3;414,68;14812,41;14397,73
2608;SO61234;30/06/2013;12/07/2013;07/07/2013;431;3;245,94;10127,72;9881,78
2478;SO65178;29/08/2013;10/09/2013;05/09/2013;306;3;1368,68;39291,34;37922,66
2488;SO67262;29/09/2013;11/10/2013;06/10/2013;622;3;229,82;7501,72;7271,90
2639;SO67327;29/09/2013;11/10/2013;06/10/2013;660;3;1020,24;31162,39;30142,15
2583;SO43670;29/12/2010;10/01/2011;05/01/2011;504;3;162,28;6122,08;5959,80
2504;SO43916;29/01/2011;10/02/2011;05/02/2011;348;3;1170,52;39450,79;38280,27
2628;SO44487;01/05/2011;13/05/2011;08/05/2011;18;3;1535,10;41868,91;40333,81
2718;SO44530;01/05/2011;13/05/2011;08/05/2011;623;3;3433,44;104960,01;101526,57
2523;SO45787;29/09/2011;11/10/2011;06/10/2011;504;3;371,36;10226,97;9855,61
2655;SO63123;31/07/2013;12/08/2013;07/08/2013;18;3;558,42;14478,16;13919,74
2575;SO69393;29/10/2013;10/11/2013;05/11/2013;18;3;924,34;32229,23;31304,89
2740;SO55314;30/03/2013;11/04/2013;06/04/2013;183;3;232,72;7556,87;7324,15
2588;SO58928;30/05/2013;11/06/2013;06/06/2013;327;3;1190,50;35758,36;34567,86
2546;SO65311;29/08/2013;10/09/2013;05/09/2013;544;3;368,62;13768,02;13399,40
2535;SO71884;29/11/2013;11/12/2013;06/12/2013;544;3;1235,06;38453,99;37218,93
2479;SO51129;28/12/2012;09/01/2013;04/01/2013;183;3;100,16;5156,68;5056,52
2522;SO51720;28/01/2013;09/02/2013;04/02/2013;381;3;1650,16;51742,39;50092,23
2733;SO71887;29/11/2013;11/12/2013;06/12/2013;695;3;121,62;3678,82;3557,20
2729;SO71930;29/11/2013;11/12/2013;06/12/2013;543;3;154,12;3047,95;2893,83
2616;SO51716;28/01/2013;09/02/2013;04/02/2013;363;3;1228,12;55230,51;54002,39
2607;SO65261;29/08/2013;10/09/2013;05/09/2013;223;3;441,06;20177,23;19736,17
2632;SO55242;30/03/2013;11/04/2013;06/04/2013;220;3;101,60;3605,21;3503,61
2520;SO69503;29/10/2013;10/11/2013;05/11/2013;79;3;1825,92;61599,10;59773,18
2734;SO71912;29/11/2013;11/12/2013;06/12/2013;39;3;17,98;2995,19;2977,21
2470;SO46931;29/01/2012;10/02/2012;05/02/2012;18;3;1256,14;48300,36;47044,22
2626;SO47962;30/04/2012;12/05/2012;07/05/2012;18;3;847,18;38499,61;37652,43
2711;SO47996;30/04/2012;12/05/2012;07/05/2012;381;3;1151,72;40134,66;38982,94
2467;SO48318;30/05/2012;11/06/2012;06/06/2012;327;3;708,36;31311,29;30602,93
2589;SO48333;30/05/2012;11/06/2012;06/06/2012;197;3;966,60;33563,82;32597,22
2531;SO49093;31/07/2012;12/08/2012;07/08/2012;381;3;714,72;22243,33;21528,61
2700;SO49166;31/07/2012;12/08/2012;07/08/2012;546;3;1379,76;56200,05;54820,29
2651;SO49492;28/08/2012;09/09/2012;04/09/2012;149;3;1113,66;32553,23;31439,57
2659;SO50189;28/10/2012;09/11/2012;04/11/2012;18;3;737,52;30041,97;29304,45
2463;SO50661;28/11/2012;10/12/2012;05/12/2012;149;3;1175,14;29514,12;28338,98
2475;SO50675;28/11/2012;10/12/2012;05/12/2012;327;3;850,30;38382,51;37532,21
2571;SO50682;28/11/2012;10/12/2012;05/12/2012;197;3;1064,64;38777,88;37713,24
2586;SO44780;31/05/2011;12/06/2011;07/06/2011;222;3;915,16;25632,00;24716,84
2585;SO45795;29/09/2011;11/10/2011;06/10/2011;670;3;1041,40;35123,38;34081,97
2671;SO46055;29/10/2011;10/11/2011;05/11/2011;527;3;802,66;30885,09;30082,43
2633;SO46087;29/10/2011;10/11/2011;05/11/2011;364;3;549,22;24144,99;23595,77
2654;SO46358;29/11/2011;11/12/2011;06/12/2011;579;3;1330,66;60079,02;58748,36
2737;SO46367;29/11/2011;11/12/2011;06/12/2011;222;3;775,84;24278,02;23502,18
2645;SO46662;29/12/2011;10/01/2012;05/01/2012;660;3;2206,52;71187,82;68981,30
2670;SO46980;29/01/2012;10/02/2012;05/02/2012;527;3;1041,60;50382,88;49341,28
2518;SO48065;30/04/2012;12/05/2012;07/05/2012;79;3;2360,30;79066,79;76706,49
2587;SO50712;28/11/2012;10/12/2012;05/12/2012;418;3;1005,60;44541,96;43536,35
2620;SO51719;28/01/2013;09/02/2013;04/02/2013;360;3;279,00;7465,49;7186,49
2610;SO53590;28/02/2013;12/03/2013;07/03/2013;454;3;2346,14;65413,83;63067,69
2474;SO44110;01/03/2011;13/03/2011;08/03/2011;579;3;642,18;16667,31;16025,13
2649;SO44316;31/03/2011;12/04/2011;07/04/2011;431;3;127,00;3785,50;3658,50
2508;SO44517;01/05/2011;13/05/2011;08/05/2011;527;3;600,66;24901,84;24301,18
2567;SO46346;29/11/2011;11/12/2011;06/12/2011;180;3;617,94;13659,53;13041,59
2481;SO46353;29/11/2011;11/12/2011;06/12/2011;453;3;223,22;5963,61;5740,39
2803;SO57124;30/04/2013;12/05/2013;07/05/2013;348;3;19,24;2783,99;2764,75
2491;SO65221;29/08/2013;10/09/2013;05/09/2013;327;3;605,72;24253,36;23647,64
2489;SO71803;29/11/2013;11/12/2013;06/12/2013;327;3;1233,84;32974,84;31741,00
2780;SO61221;30/06/2013;12/07/2013;07/07/2013;220;3;185,04;4443,73;4258,69
2569;SO46671;29/12/2011;10/01/2012;05/01/2012;523;3;1583,14;63098,17;61515,03
2643;SO46969;29/01/2012;10/02/2012;05/02/2012;381;3;1235,60;39373,22;38137,62
2525;SO47378;29/02/2012;12/03/2012;07/03/2012;327;3;1209,46;39496,56;38287,10
2629;SO47724;30/03/2012;11/04/2012;06/04/2012;523;3;1505,86;48567,08;47061,22
2664;SO48288;30/05/2012;11/06/2012;06/06/2012;288;3;1,70;383,05;381,35
2462;SO47394;29/02/2012;12/03/2012;07/03/2012;197;3;1209,20;32926,98;31717,78
2541;SO48089;30/04/2012;12/05/2012;07/05/2012;546;3;1888,54;60898,16;59009,62
2618;SO48292;30/05/2012;11/06/2012;06/06/2012;149;3;919,62;35440,07;34520,45
2503;SO49512;28/08/2012;09/09/2012;04/09/2012;197;3;538,24;19309,84;18771,60
2674;SO46629;29/12/2011;10/01/2012;05/01/2012;670;3;2839,58;99421,07;96581,49
2621;SO46956;29/01/2012;10/02/2012;05/02/2012;198;3;87,16;4383,89;4296,73
2637;SO46968;29/01/2012;10/02/2012;05/02/2012;377;3;657,96;16065,02;15407,06
2557;SO63194;31/07/2013;12/08/2013;07/08/2013;381;3;842,70;29585,16;28742,46
2456;SO53454;28/02/2013;12/03/2013;07/03/2013;149;3;1117,02;40312,42;39195,40
2549;SO53611;28/02/2013;12/03/2013;07/03/2013;695;3;67,26;1915,54;1848,28
2638;SO65281;29/08/2013;10/09/2013;05/09/2013;454;3;618,94;28262,33;27643,39
2630;SO57040;30/04/2013;12/05/2013;07/05/2013;360;3;52,38;2225,62;2173,24
2673;SO50213;28/10/2012;09/11/2012;04/11/2012;381;3;741,64;26985,26;26243,62
