SalesDetailsKey;SalesHeaderKey;SalesOrderNumber;ProductKey;ProductSubcategoryKey;OrderQuantity;UnitPrice;ExtendedAmount
5998;2895;SO45575;315;17;3;874,794;2624,382
6214;2962;SO45793;315;17;3;874,794;2624,382
6224;2585;SO45795;315;17;3;874,794;2624,382
6383;3057;SO45803;315;17;3;874,794;2624,382
6446;3097;SO45809;315;17;3;874,794;2624,382
6914;2993;SO46054;315;17;3;874,794;2624,382
7040;2929;SO46059;315;17;3;874,794;2624,382
7077;1051;SO46062;315;17;3;874,794;2624,382
7308;622;SO46085;315;17;3;874,794;2624,382
7528;1505;SO46100;315;17;3;874,794;2624,382
7702;1054;SO46326;315;17;3;874,794;2624,382
7827;133;SO46338;315;17;3;874,794;2624,382
8086;2654;SO46358;315;17;3;874,794;2624,382
8355;1918;SO46382;315;17;3;874,794;2624,382
140;1432;SO43674;319;17;3;874,794;2624,382
2551;76;SO44509;319;17;3;874,794;2624,382
1991;175;SO44299;319;17;3;874,794;2624,382
282;472;SO43689;319;17;3;874,794;2624,382
615;269;SO43872;319;17;3;874,794;2624,382
102;1077;SO43668;317;17;3;874,794;2624,382
103;1077;SO43668;316;17;3;874,794;2624,382
2539;76;SO44509;318;17;3;874,794;2624,382
2025;346;SO44301;318;17;3;874,794;2624,382
2194;355;SO44317;319;17;3;874,794;2624,382
1600;370;SO44124;319;17;3;874,794;2624,382
2160;599;SO44314;317;17;3;874,794;2624,382
2161;599;SO44314;319;17;3;874,794;2624,382
849;408;SO43892;319;17;3;874,794;2624,382
3511;512;SO44754;319;17;3;874,794;2624,382
224;2224;SO43681;319;17;3;874,794;2624,382
255;1923;SO43686;319;17;3;874,794;2624,382
3681;110;SO44768;317;17;3;874,794;2624,382
2913;202;SO44538;316;17;3;874,794;2624,382
2914;202;SO44538;317;17;3;874,794;2624,382
2932;202;SO44538;318;17;3;874,794;2624,382
408;1221;SO43850;319;17;3;874,794;2624,382
456;752;SO43857;319;17;3;874,794;2624,382
475;262;SO43859;319;17;3;874,794;2624,382
689;899;SO43879;319;17;3;874,794;2624,382
750;2934;SO43883;319;17;3;874,794;2624,382
1468;1106;SO44111;319;17;3;874,794;2624,382
3452;1156;SO44749;319;17;3;874,794;2624,382
1963;1212;SO44298;316;17;3;874,794;2624,382
1827;898;SO44288;317;17;3;874,794;2624,382
1829;898;SO44288;316;17;3;874,794;2624,382
1065;1626;SO43911;319;17;3;874,794;2624,382
3012;1207;SO44547;317;17;3;874,794;2624,382
2862;1151;SO44533;319;17;3;874,794;2624,382
2389;1287;SO44498;319;17;3;874,794;2624,382
1168;2624;SO44079;316;17;3;874,794;2624,382
3719;1487;SO44771;319;17;3;874,794;2624,382
3720;1487;SO44771;317;17;3;874,794;2624,382
3230;1571;SO44563;319;17;3;874,794;2624,382
1674;3022;SO44129;317;17;3;874,794;2624,382
3318;1688;SO44570;316;17;3;874,794;2624,382
2490;2181;SO44506;319;17;3;874,794;2624,382
2348;2843;SO44494;317;17;3;874,794;2624,382
3050;2693;SO44550;316;17;3;874,794;2624,382
3763;2544;SO44772;319;17;3;874,794;2624,382
3764;2544;SO44772;316;17;3;874,794;2624,382
3372;2658;SO44742;319;17;3;874,794;2624,382
2843;2970;SO44531;319;17;3;874,794;2624,382
2844;2970;SO44531;316;17;3;874,794;2624,382
3899;2586;SO44780;319;17;3;874,794;2624,382
3994;58;SO44791;319;17;3;874,794;2624,382
4122;2357;SO44801;317;17;3;874,794;2624,382
4167;1313;SO45039;316;17;3;874,794;2624,382
4212;864;SO45047;316;17;3;874,794;2624,382
4390;2120;SO45062;316;17;3;874,794;2624,382
4422;2349;SO45065;317;17;3;874,794;2624,382
4447;3098;SO45069;316;17;3;874,794;2624,382
4459;548;SO45070;317;17;3;874,794;2624,382
4488;221;SO45074;319;17;3;874,794;2624,382
4525;1903;SO45267;319;17;3;874,794;2624,382
4549;3134;SO45271;319;17;3;874,794;2624,382
4593;3004;SO45277;316;17;3;874,794;2624,382
4644;1510;SO45283;319;17;3;874,794;2624,382
4746;170;SO45291;316;17;3;874,794;2624,382
5055;375;SO45317;317;17;3;874,794;2624,382
5109;608;SO45322;319;17;3;874,794;2624,382
5121;1305;SO45323;317;17;3;874,794;2624,382
5152;2715;SO45326;318;17;3;874,794;2624,382
5272;2324;SO45337;316;17;3;874,794;2624,382
5284;1858;SO45338;317;17;3;874,794;2624,382
5372;1812;SO45344;319;17;3;874,794;2624,382
5430;2622;SO45520;316;17;3;874,794;2624,382
5502;889;SO45527;316;17;3;874,794;2624,382
5504;889;SO45527;319;17;3;874,794;2624,382
5690;571;SO45548;319;17;3;874,794;2624,382
5870;3083;SO45561;319;17;3;874,794;2624,382
5997;2895;SO45575;317;17;3;874,794;2624,382
5999;2895;SO45575;316;17;3;874,794;2624,382
6012;2272;SO45577;319;17;3;874,794;2624,382
6032;2377;SO45578;319;17;3;874,794;2624,382
6216;791;SO45794;319;17;3;874,794;2624,382
6243;2585;SO45795;317;17;3;874,794;2624,382
6267;1124;SO45797;316;17;3;874,794;2624,382
6268;1124;SO45797;319;17;3;874,794;2624,382
6306;158;SO45798;317;17;3;874,794;2624,382
6307;158;SO45798;319;17;3;874,794;2624,382
6332;203;SO45799;318;17;3;874,794;2624,382
6490;290;SO45813;316;17;3;874,794;2624,382
6582;2090;SO46028;316;17;3;874,794;2624,382
6640;1231;SO46034;319;17;3;874,794;2624,382
6664;2921;SO46036;318;17;3;874,794;2624,382
6692;1304;SO46038;317;17;3;874,794;2624,382
6862;219;SO46049;319;17;3;874,794;2624,382
6939;2671;SO46055;319;17;3;874,794;2624,382
7017;152;SO46058;316;17;3;874,794;2624,382
7018;152;SO46058;318;17;3;874,794;2624,382
7039;2929;SO46059;318;17;3;874,794;2624,382
7354;2633;SO46087;317;17;3;874,794;2624,382
7422;2320;SO46091;319;17;3;874,794;2624,382
7527;1505;SO46100;316;17;3;874,794;2624,382
7554;248;SO46101;317;17;3;874,794;2624,382
7619;1709;SO46105;319;17;3;874,794;2624,382
7841;270;SO46340;319;17;3;874,794;2624,382
7892;147;SO46343;316;17;3;874,794;2624,382
8024;1488;SO46356;318;17;3;874,794;2624,382
8025;1488;SO46356;316;17;3;874,794;2624,382
8062;318;SO46357;319;17;3;874,794;2624,382
8237;3091;SO46368;318;17;3;874,794;2624,382
8314;13;SO46377;319;17;3;874,794;2624,382
8398;2878;SO46385;319;17;3;874,794;2624,382
8442;2151;SO46387;316;17;3;874,794;2624,382
8443;2151;SO46387;317;17;3;874,794;2624,382
30308;1677;SO51089;363;17;3;1376,994;4130,982
30354;67;SO51090;359;17;3;1376,994;4130,982
30618;100;SO51102;361;17;3;1376,994;4130,982
30660;3216;SO51104;359;17;3;1376,994;4130,982
30861;1986;SO51110;359;17;3;1376,994;4130,982
31027;3382;SO51120;359;17;3;1376,994;4130,982
31232;1210;SO51124;359;17;3;1376,994;4130,982
31233;1210;SO51124;363;17;3;1376,994;4130,982
31307;1742;SO51127;359;17;3;1376,994;4130,982
31372;979;SO51130;361;17;3;1376,994;4130,982
31373;979;SO51130;363;17;3;1376,994;4130,982
31516;2092;SO51137;361;17;3;1376,994;4130,982
32127;852;SO51160;363;17;3;1376,994;4130,982
33346;3167;SO51739;363;17;3;1376,994;4130,982
33567;3571;SO51751;359;17;3;1376,994;4130,982
34279;832;SO51781;359;17;3;1376,994;4130,982
34307;1732;SO51783;361;17;3;1376,994;4130,982
34626;69;SO51809;361;17;3;1376,994;4130,982
34984;2053;SO51824;363;17;3;1376,994;4130,982
35025;154;SO51825;363;17;3;1376,994;4130,982
35281;115;SO51833;359;17;3;1376,994;4130,982
35822;428;SO51856;363;17;3;1376,994;4130,982
35990;2824;SO51862;359;17;3;1376,994;4130,982
36893;3281;SO53478;359;17;3;1376,994;4130,982
37016;1113;SO53484;363;17;3;1376,994;4130,982
37104;1343;SO53486;361;17;3;1376,994;4130,982
37250;2487;SO53499;363;17;3;1376,994;4130,982
38073;249;SO53531;359;17;3;1376,994;4130,982
38335;860;SO53542;359;17;3;1376,994;4130,982
38479;216;SO53552;359;17;3;1376,994;4130,982
38992;3425;SO53573;363;17;3;1376,994;4130,982
39577;1471;SO53613;363;17;3;1376,994;4130,982
39969;2829;SO55239;361;17;3;1376,994;4130,982
40261;3217;SO55252;359;17;3;1376,994;4130,982
40907;1060;SO55283;363;17;3;1376,994;4130,982
41218;2853;SO55301;359;17;3;1376,994;4130,982
41417;2740;SO55314;359;17;3;1376,994;4130,982
41692;1134;SO57013;359;17;3;1376,994;4130,982
41718;2559;SO57015;363;17;3;1376,994;4130,982
41937;3237;SO57028;359;17;3;1376,994;4130,982
41983;1582;SO57030;363;17;3;1376,994;4130,982
42120;2553;SO57037;359;17;3;1376,994;4130,982
42487;3175;SO57061;361;17;3;1376,994;4130,982
42488;3175;SO57061;363;17;3;1376,994;4130,982
42660;3560;SO57067;363;17;3;1376,994;4130,982
43153;3299;SO57094;361;17;3;1376,994;4130,982
43382;1990;SO57118;359;17;3;1376,994;4130,982
43615;222;SO57128;361;17;3;1376,994;4130,982
43817;34;SO57137;359;17;3;1376,994;4130,982
44009;281;SO57145;363;17;3;1376,994;4130,982
44049;2060;SO57149;359;17;3;1376,994;4130,982
44412;3497;SO57184;359;17;3;1376,994;4130,982
44453;2601;SO57186;359;17;3;1376,994;4130,982
44808;1269;SO58913;359;17;3;1376,994;4130,982
44809;1269;SO58913;361;17;3;1376,994;4130,982
44965;970;SO58918;363;17;3;1376,994;4130,982
45179;3280;SO58926;361;17;3;1376,994;4130,982
46183;358;SO58975;363;17;3;1376,994;4130,982
46232;989;SO58978;361;17;3;1376,994;4130,982
46910;322;SO59027;363;17;3;1376,994;4130,982
47283;3456;SO59064;363;17;3;1376,994;4130,982
47961;816;SO61196;359;17;3;1376,994;4130,982
47962;816;SO61196;361;17;3;1376,994;4130,982
48033;1764;SO61202;359;17;3;1376,994;4130,982
48087;3009;SO61209;363;17;3;1376,994;4130,982
48236;179;SO61218;363;17;3;1376,994;4130,982
48464;3365;SO61229;363;17;3;1376,994;4130,982
48774;1033;SO61248;363;17;3;1376,994;4130,982
49295;1740;SO63149;363;17;3;1376,994;4130,982
49316;2342;SO63151;359;17;3;1376,994;4130,982
49467;1340;SO63169;359;17;3;1376,994;4130,982
49641;765;SO63178;359;17;3;1376,994;4130,982
49913;1686;SO63202;363;17;3;1376,994;4130,982
49966;3268;SO63209;361;17;3;1376,994;4130,982
49967;3268;SO63209;359;17;3;1376,994;4130,982
50454;2099;SO63245;359;17;3;1376,994;4130,982
50517;91;SO63251;361;17;3;1376,994;4130,982
50568;101;SO63252;359;17;3;1376,994;4130,982
50690;1265;SO63266;363;17;3;1376,994;4130,982
50720;2284;SO63270;363;17;3;1376,994;4130,982
50785;419;SO63280;363;17;3;1376,994;4130,982
50861;127;SO63283;361;17;3;1376,994;4130,982
50953;1642;SO63289;359;17;3;1376,994;4130,982
51241;1120;SO65162;359;17;3;1376,994;4130,982
51360;1053;SO65171;359;17;3;1376,994;4130,982
51452;888;SO65174;359;17;3;1376,994;4130,982
51748;3699;SO65196;359;17;3;1376,994;4130,982
51784;1635;SO65200;359;17;3;1376,994;4130,982
51992;3222;SO65213;359;17;3;1376,994;4130,982
52118;3421;SO65224;359;17;3;1376,994;4130,982
52177;3555;SO65228;361;17;3;1376,994;4130,982
52199;204;SO65232;361;17;3;1376,994;4130,982
52200;204;SO65232;363;17;3;1376,994;4130,982
53047;2741;SO65309;359;17;3;1376,994;4130,982
53115;1690;SO65312;361;17;3;1376,994;4130,982
53144;246;SO65315;363;17;3;1376,994;4130,982
53176;3401;SO65319;361;17;3;1376,994;4130,982
53847;2913;SO67284;363;17;3;1376,994;4130,982
54091;767;SO67295;363;17;3;1376,994;4130,982
54179;2672;SO67299;359;17;3;1376,994;4130,982
55011;1237;SO69389;359;17;3;1376,994;4130,982
55018;977;SO69391;359;17;3;1376,994;4130,982
55217;3252;SO69404;359;17;3;1376,994;4130,982
55700;3315;SO69431;359;17;3;1376,994;4130,982
55771;3171;SO69437;363;17;3;1376,994;4130,982
55903;2868;SO69442;363;17;3;1376,994;4130,982
56183;3378;SO69456;359;17;3;1376,994;4130,982
56288;3267;SO69464;363;17;3;1376,994;4130,982
56323;3267;SO69464;361;17;3;1376,994;4130,982
56738;24;SO69501;361;17;3;1376,994;4130,982
57065;828;SO69520;363;17;3;1376,994;4130,982
57239;33;SO69528;361;17;3;1376,994;4130,982
57343;140;SO69532;361;17;3;1376,994;4130,982
57377;2048;SO69533;359;17;3;1376,994;4130,982
57466;1036;SO69538;359;17;3;1376,994;4130,982
57524;1048;SO69541;361;17;3;1376,994;4130,982
57664;1609;SO69552;359;17;3;1376,994;4130,982
57766;2561;SO69561;359;17;3;1376,994;4130,982
58417;3260;SO71799;359;17;3;1376,994;4130,982
58954;3589;SO71826;361;17;3;1376,994;4130,982
59101;3363;SO71832;359;17;3;1376,994;4130,982
59348;951;SO71841;361;17;3;1376,994;4130,982
59882;240;SO71882;363;17;3;1376,994;4130,982
59961;1600;SO71886;363;17;3;1376,994;4130,982
30183;3356;SO51083;579;17;3;728,91;2186,73
30735;545;SO51106;578;17;3;728,91;2186,73
31545;1547;SO51138;560;17;3;728,91;2186,73
31555;486;SO51139;579;17;3;728,91;2186,73
31714;1697;SO51146;560;17;3;728,91;2186,73
31800;1489;SO51148;577;17;3;728,91;2186,73
32261;3586;SO51169;560;17;3;728,91;2186,73
32262;3586;SO51169;579;17;3;728,91;2186,73
32452;1102;SO51699;578;17;3;728,91;2186,73
32551;789;SO51704;577;17;3;728,91;2186,73
33197;3251;SO51733;577;17;3;728,91;2186,73
33198;3251;SO51733;578;17;3;728,91;2186,73
33711;2142;SO51760;577;17;3;728,91;2186,73
33734;2142;SO51760;579;17;3;728,91;2186,73
33751;3545;SO51761;560;17;3;728,91;2186,73
34201;2955;SO51776;560;17;3;728,91;2186,73
34390;1670;SO51789;560;17;3;728,91;2186,73
34754;3752;SO51814;579;17;3;728,91;2186,73
34769;3431;SO51815;579;17;3;728,91;2186,73
34770;3431;SO51815;560;17;3;728,91;2186,73
35060;1563;SO51826;560;17;3;728,91;2186,73
35848;3248;SO51857;579;17;3;728,91;2186,73
36095;1711;SO53452;577;17;3;728,91;2186,73
36335;5;SO53459;560;17;3;728,91;2186,73
36765;2186;SO53474;560;17;3;728,91;2186,73
37079;3683;SO53485;577;17;3;728,91;2186,73
37467;1205;SO53508;577;17;3;728,91;2186,73
38075;3796;SO53532;560;17;3;728,91;2186,73
38098;104;SO53533;579;17;3;728,91;2186,73
38156;1097;SO53535;560;17;3;728,91;2186,73
38283;2157;SO53540;579;17;3;728,91;2186,73
38542;2837;SO53560;579;17;3;728,91;2186,73
38756;3713;SO53565;577;17;3;728,91;2186,73
38757;3713;SO53565;579;17;3;728,91;2186,73
38857;2854;SO53567;560;17;3;728,91;2186,73
38858;2854;SO53567;578;17;3;728,91;2186,73
38905;1673;SO53569;577;17;3;728,91;2186,73
39424;1631;SO53605;560;17;3;728,91;2186,73
39920;3371;SO55236;560;17;3;728,91;2186,73
40339;3572;SO55254;560;17;3;728,91;2186,73
40394;510;SO55256;579;17;3;728,91;2186,73
40395;510;SO55256;560;17;3;728,91;2186,73
41143;1687;SO55299;577;17;3;728,91;2186,73
41188;3732;SO55300;579;17;3;728,91;2186,73
41340;3562;SO55309;560;17;3;728,91;2186,73
41649;3583;SO57012;560;17;3;728,91;2186,73
41787;830;SO57019;577;17;3;728,91;2186,73
41906;1608;SO57026;578;17;3;728,91;2186,73
42171;2669;SO57041;579;17;3;728,91;2186,73
42775;2309;SO57074;579;17;3;728,91;2186,73
43051;2892;SO57087;579;17;3;728,91;2186,73
43658;362;SO57131;577;17;3;728,91;2186,73
43697;3577;SO57132;579;17;3;728,91;2186,73
44386;3380;SO57180;577;17;3;728,91;2186,73
44642;87;SO58907;579;17;3;728,91;2186,73
44677;3417;SO58908;579;17;3;728,91;2186,73
45728;1302;SO58956;579;17;3;728,91;2186,73
45738;1302;SO58956;577;17;3;728,91;2186,73
46059;2049;SO58971;577;17;3;728,91;2186,73
46234;178;SO58979;578;17;3;728,91;2186,73
46546;3444;SO59008;579;17;3;728,91;2186,73
46547;3444;SO59008;560;17;3;728,91;2186,73
46651;2825;SO59012;579;17;3;728,91;2186,73
46888;2442;SO59024;579;17;3;728,91;2186,73
47072;2713;SO59040;579;17;3;728,91;2186,73
47091;555;SO59041;579;17;3;728,91;2186,73
47217;1832;SO59059;577;17;3;728,91;2186,73
47338;1515;SO59066;578;17;3;728,91;2186,73
47634;3439;SO61175;578;17;3;728,91;2186,73
47756;75;SO61184;577;17;3;728,91;2186,73
47827;209;SO61188;560;17;3;728,91;2186,73
48285;3071;SO61219;579;17;3;728,91;2186,73
48519;1357;SO61232;579;17;3;728,91;2186,73
48725;1482;SO61244;577;17;3;728,91;2186,73
48889;3580;SO61263;579;17;3;728,91;2186,73
49322;2759;SO63152;579;17;3;728,91;2186,73
49519;3561;SO63171;577;17;3;728,91;2186,73
49746;3075;SO63182;579;17;3;728,91;2186,73
49747;3075;SO63182;560;17;3;728,91;2186,73
49934;3183;SO63204;560;17;3;728,91;2186,73
50394;344;SO63240;577;17;3;728,91;2186,73
50476;1566;SO63247;577;17;3;728,91;2186,73
50878;3308;SO63284;578;17;3;728,91;2186,73
51134;60;SO65157;577;17;3;728,91;2186,73
51254;1253;SO65163;577;17;3;728,91;2186,73
51650;1078;SO65189;560;17;3;728,91;2186,73
51766;1724;SO65199;578;17;3;728,91;2186,73
51767;1724;SO65199;579;17;3;728,91;2186,73
51768;1724;SO65199;577;17;3;728,91;2186,73
51822;3607;SO65201;560;17;3;728,91;2186,73
51823;3607;SO65201;578;17;3;728,91;2186,73
51912;2105;SO65207;577;17;3;728,91;2186,73
52243;1699;SO65234;579;17;3;728,91;2186,73
52530;3708;SO65250;577;17;3;728,91;2186,73
52531;3708;SO65250;560;17;3;728,91;2186,73
52623;2939;SO65257;579;17;3;728,91;2186,73
52826;518;SO65277;579;17;3;728,91;2186,73
52873;3566;SO65280;578;17;3;728,91;2186,73
52941;3298;SO65286;579;17;3;728,91;2186,73
52946;2435;SO65288;579;17;3;728,91;2186,73
52962;1933;SO65296;560;17;3;728,91;2186,73
53713;3585;SO67278;560;17;3;728,91;2186,73
53757;307;SO67279;579;17;3;728,91;2186,73
53758;307;SO67279;578;17;3;728,91;2186,73
54562;1481;SO67322;579;17;3;728,91;2186,73
54563;1481;SO67322;577;17;3;728,91;2186,73
54892;1860;SO67346;579;17;3;728,91;2186,73
55547;1765;SO69421;579;17;3;728,91;2186,73
55713;3264;SO69433;577;17;3;728,91;2186,73
56427;2840;SO69467;560;17;3;728,91;2186,73
56516;1511;SO69475;579;17;3;728,91;2186,73
56798;3645;SO69504;579;17;3;728,91;2186,73
56915;3549;SO69511;577;17;3;728,91;2186,73
57298;3317;SO69531;577;17;3;728,91;2186,73
57499;795;SO69540;579;17;3;728,91;2186,73
57650;3674;SO69550;560;17;3;728,91;2186,73
57709;3362;SO69558;579;17;3;728,91;2186,73
57710;3362;SO69558;577;17;3;728,91;2186,73
57815;3458;SO69563;579;17;3;728,91;2186,73
58054;3377;SO71784;560;17;3;728,91;2186,73
58448;755;SO71800;560;17;3;728,91;2186,73
59129;1581;SO71833;578;17;3;728,91;2186,73
60122;2865;SO71894;579;17;3;728,91;2186,73
60208;3460;SO71898;577;17;3;728,91;2186,73
9049;2674;SO46629;375;17;3;1308,9375;3926,8125
9875;2985;SO46666;375;17;3;1308,9375;3926,8125
10269;2232;SO46933;375;17;3;1308,9375;3926,8125
11209;2670;SO46980;375;17;3;1308,9375;3926,8125
14351;2702;SO47409;375;17;3;1308,9375;3926,8125
14465;2158;SO47416;375;17;3;1308,9375;3926,8125
15021;3415;SO47447;375;17;3;1308,9375;3926,8125
15967;8;SO47687;375;17;3;1308,9375;3926,8125
16600;2629;SO47724;375;17;3;1308,9375;3926,8125
17344;582;SO47994;375;17;3;1308,9375;3926,8125
17536;3180;SO48005;375;17;3;1308,9375;3926,8125
18222;542;SO48043;375;17;3;1308,9375;3926,8125
18274;294;SO48048;375;17;3;1308,9375;3926,8125
18558;1072;SO48059;375;17;3;1308,9375;3926,8125
18944;410;SO48080;375;17;3;1308,9375;3926,8125
19022;1786;SO48087;375;17;3;1308,9375;3926,8125
19201;469;SO48295;375;17;3;1308,9375;3926,8125
20228;116;SO48363;375;17;3;1308,9375;3926,8125
20639;2870;SO48392;375;17;3;1308,9375;3926,8125
21371;1995;SO48766;375;17;3;1308,9375;3926,8125
21729;2862;SO48788;375;17;3;1308,9375;3926,8125
22177;206;SO49076;375;17;3;1308,9375;3926,8125
22333;2115;SO49091;375;17;3;1308,9375;3926,8125
22549;397;SO49104;375;17;3;1308,9375;3926,8125
23685;3066;SO49476;375;17;3;1308,9375;3926,8125
23870;919;SO49485;375;17;3;1308,9375;3926,8125
24687;183;SO49821;375;17;3;1308,9375;3926,8125
25535;2999;SO49864;375;17;3;1308,9375;3926,8125
25910;2967;SO49888;375;17;3;1308,9375;3926,8125
26588;589;SO50214;375;17;3;1308,9375;3926,8125
26735;3206;SO50222;375;17;3;1308,9375;3926,8125
27007;2978;SO50235;375;17;3;1308,9375;3926,8125
27176;3412;SO50244;375;17;3;1308,9375;3926,8125
28278;181;SO50313;375;17;3;1308,9375;3926,8125
28504;444;SO50663;375;17;3;1308,9375;3926,8125
28730;3291;SO50673;375;17;3;1308,9375;3926,8125
8724;913;SO46614;377;17;3;1308,9375;3926,8125
8845;2964;SO46620;377;17;3;1308,9375;3926,8125
9213;289;SO46638;379;17;3;1308,9375;3926,8125
9300;198;SO46642;377;17;3;1308,9375;3926,8125
9877;2985;SO46666;371;17;3;1308,9375;3926,8125
9933;124;SO46668;377;17;3;1308,9375;3926,8125
10270;2232;SO46933;371;17;3;1308,9375;3926,8125
10519;2856;SO46948;379;17;3;1308,9375;3926,8125
10571;1295;SO46951;377;17;3;1308,9375;3926,8125
10723;967;SO46959;371;17;3;1308,9375;3926,8125
10801;48;SO46964;371;17;3;1308,9375;3926,8125
11235;3188;SO46981;377;17;3;1308,9375;3926,8125
11649;2276;SO46996;371;17;3;1308,9375;3926,8125
12181;3059;SO47025;377;17;3;1308,9375;3926,8125
12380;1492;SO47033;379;17;3;1308,9375;3926,8125
13111;1738;SO47066;377;17;3;1308,9375;3926,8125
13112;1738;SO47066;371;17;3;1308,9375;3926,8125
13245;912;SO47354;371;17;3;1308,9375;3926,8125
13520;997;SO47366;371;17;3;1308,9375;3926,8125
13615;405;SO47369;377;17;3;1308,9375;3926,8125
13743;3236;SO47377;377;17;3;1308,9375;3926,8125
14128;771;SO47398;377;17;3;1308,9375;3926,8125
14591;194;SO47422;377;17;3;1308,9375;3926,8125
15224;2266;SO47455;371;17;3;1308,9375;3926,8125
15703;3000;SO47675;371;17;3;1308,9375;3926,8125
15856;2704;SO47683;371;17;3;1308,9375;3926,8125
15968;8;SO47687;371;17;3;1308,9375;3926,8125
16437;2969;SO47718;377;17;3;1308,9375;3926,8125
16438;2969;SO47718;371;17;3;1308,9375;3926,8125
16551;3355;SO47721;377;17;3;1308,9375;3926,8125
16791;2187;SO47965;371;17;3;1308,9375;3926,8125
17212;365;SO47990;379;17;3;1308,9375;3926,8125
17732;369;SO48016;379;17;3;1308,9375;3926,8125
17831;2132;SO48018;377;17;3;1308,9375;3926,8125
18107;3424;SO48035;377;17;3;1308,9375;3926,8125
18275;294;SO48048;379;17;3;1308,9375;3926,8125
18471;553;SO48056;377;17;3;1308,9375;3926,8125
18506;1529;SO48057;379;17;3;1308,9375;3926,8125
18665;2518;SO48065;371;17;3;1308,9375;3926,8125
18667;2518;SO48065;377;17;3;1308,9375;3926,8125
18909;1824;SO48079;377;17;3;1308,9375;3926,8125
18911;1824;SO48079;379;17;3;1308,9375;3926,8125
18943;410;SO48080;379;17;3;1308,9375;3926,8125
19021;1786;SO48087;379;17;3;1308,9375;3926,8125
19373;847;SO48307;371;17;3;1308,9375;3926,8125
